Id,Date,TotalActiveZoneMinutes,FatBurnActiveZoneMinutes,CardioActiveZoneMinutes,PeakActiveZoneMinutes
21101,02/28/2023,9,9,0,0
21101,03/01/2023,22,22,0,0
21101,03/02/2023,23,23,0,0
21101,03/03/2023,70,56,14,0
21101,03/04/2023,112,110,2,0
21101,03/05/2023,103,93,10,0
21101,03/06/2023,1,1,0,0
21101,03/07/2023,14,14,0,0
21101,03/08/2023,41,41,0,0
21101,03/09/2023,170,142,28,0
21101,03/10/2023,138,94,44,0
21101,03/11/2023,47,47,0,0
21101,03/12/2023,142,122,20,0
21101,03/13/2023,10,10,0,0
21101,03/14/2023,73,67,6,0
21101,03/15/2023,31,31,0,0
21101,03/16/2023,110,110,0,0
21101,03/17/2023,31,31,0,0
21101,03/18/2023,54,28,26,0
21101,03/19/2023,6,6,0,0
21101,03/20/2023,31,31,0,0
21101,03/21/2023,50,50,0,0
21101,03/22/2023,17,17,0,0
21102,03/01/2023,7,7,0,0
21102,03/02/2023,32,32,0,0
21102,03/03/2023,24,24,0,0
21102,03/07/2023,5,5,0,0
21102,03/08/2023,34,30,4,0
21102,03/10/2023,2,0,2,0
21103,02/28/2023,22,22,0,0
21103,03/01/2023,13,13,0,0
21103,03/02/2023,41,29,12,0
21103,03/03/2023,3,3,0,0
21103,03/04/2023,86,36,50,0
21103,03/05/2023,5,5,0,0
21103,03/06/2023,28,28,0,0
21103,03/07/2023,3,1,2,0
21103,03/08/2023,7,7,0,0
21103,03/09/2023,36,34,2,0
21103,03/10/2023,4,4,0,0
21103,03/11/2023,296,280,16,0
21103,03/12/2023,11,11,0,0
21103,03/13/2023,60,54,6,0
21103,03/14/2023,1,1,0,0
21103,03/15/2023,7,7,0,0
21103,03/16/2023,6,6,0,0
21103,03/17/2023,1,1,0,0
21103,03/18/2023,15,15,0,0
21103,03/20/2023,16,16,0,0
21103,03/21/2023,3,3,0,0
21103,03/22/2023,1,1,0,0
21104,03/01/2023,14,14,0,0
21104,03/02/2023,4,4,0,0
21104,03/03/2023,5,5,0,0
21104,03/04/2023,15,15,0,0
21104,03/05/2023,29,29,0,0
21104,03/06/2023,27,27,0,0
21104,03/07/2023,10,10,0,0
21104,03/08/2023,8,8,0,0
21104,03/09/2023,3,3,0,0
21104,03/10/2023,1,1,0,0
21104,03/11/2023,13,13,0,0
21104,03/13/2023,4,4,0,0
21104,03/14/2023,5,5,0,0
21104,03/15/2023,14,14,0,0
21104,03/16/2023,2,2,0,0
21104,03/18/2023,3,3,0,0
21104,03/19/2023,6,6,0,0
21111,02/28/2023,18,18,0,0
21111,03/01/2023,3,3,0,0
21111,03/03/2023,1,1,0,0
21111,03/05/2023,8,8,0,0
21111,03/07/2023,2,2,0,0
21111,03/09/2023,7,7,0,0
21111,03/10/2023,2,2,0,0
21111,03/11/2023,34,34,0,0
21111,03/13/2023,8,2,6,0
21111,03/16/2023,1,1,0,0
21111,03/17/2023,13,11,2,0
21111,03/19/2023,1,1,0,0
21111,03/20/2023,1,1,0,0
21111,03/21/2023,2,2,0,0
21112,02/28/2023,26,26,0,0
21112,03/01/2023,70,38,32,0
21112,03/03/2023,9,9,0,0
21112,03/04/2023,3,3,0,0
21112,03/06/2023,16,16,0,0
21112,03/07/2023,14,12,2,0
21112,03/08/2023,4,4,0,0
21112,03/09/2023,61,19,42,0
21112,03/10/2023,41,31,10,0
21112,03/11/2023,42,42,0,0
21112,03/12/2023,44,32,12,0
21112,03/13/2023,5,5,0,0
21112,03/14/2023,6,6,0,0
21112,03/15/2023,6,6,0,0
21112,03/16/2023,75,61,12,2
21112,03/17/2023,2,0,2,0
21112,03/19/2023,11,11,0,0
21112,03/20/2023,7,7,0,0
21112,03/21/2023,16,8,8,0
21112,03/22/2023,1,1,0,0
21113,02/28/2023,7,7,0,0
21113,03/01/2023,7,5,2,0
21113,03/02/2023,8,8,0,0
21113,03/03/2023,29,27,2,0
21113,03/04/2023,5,5,0,0
21113,03/05/2023,90,90,0,0
21113,03/06/2023,6,6,0,0
21113,03/07/2023,45,25,20,0
21113,03/08/2023,27,17,10,0
21113,03/09/2023,26,26,0,0
21113,03/10/2023,22,20,2,0
21113,03/11/2023,155,107,48,0
21113,03/12/2023,52,52,0,0
21113,03/13/2023,11,11,0,0
21113,03/14/2023,7,7,0,0
21113,03/15/2023,8,8,0,0
21113,03/16/2023,35,29,6,0
21113,03/17/2023,12,12,0,0
21113,03/18/2023,99,93,6,0
21113,03/19/2023,85,77,8,0
21113,03/20/2023,5,3,2,0
21113,03/21/2023,156,74,82,0
21113,03/22/2023,38,32,6,0
21114,02/28/2023,14,8,6,0
21114,03/01/2023,7,7,0,0
21114,03/02/2023,9,9,0,0
21114,03/03/2023,2,2,0,0
21114,03/04/2023,6,6,0,0
21114,03/05/2023,30,30,0,0
21114,03/06/2023,56,46,10,0
21114,03/07/2023,17,15,2,0
21114,03/08/2023,2,2,0,0
21114,03/09/2023,43,43,0,0
21114,03/10/2023,9,7,2,0
21114,03/11/2023,2,2,0,0
21114,03/13/2023,14,14,0,0
21114,03/14/2023,45,39,6,0
21114,03/15/2023,32,24,8,0
21114,03/16/2023,23,17,6,0
21114,03/17/2023,32,24,8,0
21114,03/18/2023,174,168,6,0
21114,03/19/2023,4,2,2,0
21114,03/20/2023,9,7,2,0
21114,03/21/2023,19,19,0,0
21114,03/22/2023,37,13,24,0
21115,02/28/2023,15,9,6,0
21115,03/01/2023,4,4,0,0
21115,03/03/2023,19,3,16,0
21115,03/04/2023,3,3,0,0
21115,03/05/2023,5,3,2,0
21115,03/06/2023,7,5,0,2
21115,03/07/2023,35,31,4,0
21115,03/08/2023,27,15,8,4
21115,03/09/2023,3,3,0,0
21115,03/10/2023,6,6,0,0
21115,03/11/2023,2,2,0,0
21115,03/12/2023,1,1,0,0
21115,03/13/2023,2,2,0,0
21115,03/15/2023,9,3,6,0
21115,03/16/2023,15,13,2,0
21115,03/17/2023,6,6,0,0
21115,03/18/2023,1,1,0,0
21115,03/19/2023,20,20,0,0
21115,03/20/2023,4,4,0,0
21115,03/21/2023,8,8,0,0
21115,03/22/2023,3,3,0,0
21116,02/28/2023,25,17,8,0
21116,03/01/2023,23,15,8,0
21116,03/02/2023,14,6,8,0
21116,03/03/2023,29,29,0,0
21116,03/06/2023,4,4,0,0
21116,03/09/2023,16,10,6,0
21116,03/10/2023,45,35,10,0
21116,03/11/2023,3,1,2,0
21116,03/12/2023,6,6,0,0
21116,03/13/2023,32,32,0,0
21116,03/14/2023,7,3,4,0
21116,03/15/2023,1,1,0,0
21116,03/16/2023,35,19,16,0
21116,03/17/2023,15,9,6,0
21116,03/20/2023,28,28,0,0
21117,03/01/2023,10,10,0,0
21117,03/02/2023,40,36,4,0
21117,03/03/2023,13,13,0,0
21117,03/05/2023,40,28,12,0
21117,03/06/2023,19,13,6,0
21117,03/08/2023,50,40,10,0
21117,03/09/2023,50,48,2,0
21117,03/10/2023,15,11,4,0
21117,03/11/2023,48,26,22,0
21117,03/12/2023,6,6,0,0
21117,03/13/2023,52,32,20,0
21117,03/14/2023,19,17,2,0
21117,03/15/2023,35,23,12,0
21117,03/16/2023,10,8,2,0
21117,03/17/2023,39,29,10,0
21118,03/03/2023,34,34,0,0
21118,03/04/2023,97,93,4,0
21118,03/05/2023,7,7,0,0
21118,03/06/2023,9,9,0,0
21118,03/10/2023,10,10,0,0
21118,03/11/2023,5,5,0,0
21118,03/12/2023,4,4,0,0
21118,03/13/2023,1,1,0,0
21118,03/14/2023,14,14,0,0
21118,03/15/2023,25,23,2,0
21118,03/16/2023,51,33,18,0
21118,03/17/2023,10,10,0,0
21118,03/18/2023,12,12,0,0
21118,03/19/2023,3,3,0,0
21118,03/20/2023,69,35,34,0
21118,03/21/2023,49,25,24,0
21118,03/22/2023,14,14,0,0
21119,02/28/2023,7,3,4,0
21119,03/01/2023,1,1,0,0
21119,03/02/2023,49,33,16,0
21119,03/03/2023,7,7,0,0
21119,03/04/2023,15,11,4,0
21119,03/05/2023,3,3,0,0
21119,03/06/2023,13,13,0,0
21119,03/07/2023,11,11,0,0
21119,03/08/2023,1,1,0,0
21119,03/09/2023,12,12,0,0
21119,03/10/2023,1,1,0,0
21119,03/11/2023,1,1,0,0
21119,03/12/2023,5,5,0,0
21119,03/13/2023,1,1,0,0
21119,03/14/2023,3,3,0,0
21119,03/21/2023,52,52,0,0
21119,03/22/2023,5,5,0,0
21120,02/28/2023,2,2,0,0
21120,03/02/2023,7,7,0,0
21120,03/03/2023,27,25,2,0
21120,03/04/2023,3,1,2,0
21120,03/06/2023,4,4,0,0
21120,03/07/2023,12,12,0,0
21120,03/08/2023,10,10,0,0
21120,03/09/2023,6,6,0,0
21120,03/10/2023,3,3,0,0
21120,03/11/2023,14,14,0,0
21120,03/12/2023,2,2,0,0
21120,03/13/2023,2,2,0,0
21120,03/14/2023,19,7,12,0
21120,03/15/2023,2,2,0,0
21120,03/16/2023,1,1,0,0
21120,03/17/2023,7,7,0,0
21120,03/18/2023,12,12,0,0
21120,03/21/2023,28,26,2,0
21120,03/22/2023,3,3,0,0
21121,02/28/2023,33,19,14,0
21121,03/01/2023,32,12,20,0
21121,03/02/2023,18,18,0,0
21121,03/03/2023,1,1,0,0
21121,03/06/2023,31,31,0,0
21121,03/07/2023,3,3,0,0
21121,03/08/2023,5,5,0,0
21121,03/09/2023,100,58,42,0
21121,03/13/2023,55,41,14,0
21121,03/14/2023,19,19,0,0
21121,03/15/2023,35,31,4,0
21121,03/16/2023,48,42,6,0
21121,03/17/2023,2,2,0,0
21122,02/28/2023,39,35,4,0
21122,03/01/2023,7,7,0,0
21122,03/03/2023,84,62,22,0
21122,03/07/2023,5,3,2,0
21122,03/10/2023,3,3,0,0
21122,03/11/2023,1,1,0,0
21122,03/12/2023,4,4,0,0
21122,03/13/2023,2,2,0,0
21122,03/14/2023,4,4,0,0
21122,03/19/2023,4,2,2,0
21122,03/20/2023,34,34,0,0
21122,03/21/2023,13,13,0,0
21123,02/28/2023,14,14,0,0
21123,03/01/2023,1,1,0,0
21123,03/02/2023,9,9,0,0
21123,03/03/2023,8,6,2,0
21123,03/04/2023,1,1,0,0
21123,03/05/2023,4,2,2,0
21123,03/06/2023,1,1,0,0
21123,03/07/2023,1,1,0,0
21123,03/09/2023,2,2,0,0
21123,03/10/2023,2,2,0,0
21123,03/12/2023,17,17,0,0
21123,03/13/2023,3,3,0,0
21123,03/14/2023,22,10,12,0
21123,03/16/2023,6,6,0,0
21123,03/17/2023,10,10,0,0
21123,03/18/2023,7,7,0,0
21123,03/19/2023,6,6,0,0
21124,02/28/2023,54,44,10,0
21124,03/01/2023,122,38,84,0
21124,03/02/2023,23,23,0,0
21124,03/03/2023,125,45,80,0
21124,03/04/2023,82,80,2,0
21124,03/05/2023,77,37,40,0
21124,03/06/2023,78,22,56,0
21124,03/07/2023,36,30,6,0
21124,03/08/2023,98,36,62,0
21124,03/09/2023,30,30,0,0
21124,03/10/2023,17,9,8,0
21124,03/11/2023,278,154,124,0
21124,03/12/2023,70,54,16,0
21124,03/14/2023,79,59,20,0
21124,03/15/2023,6,6,0,0
21124,03/16/2023,95,77,18,0
21124,03/17/2023,26,26,0,0
21124,03/18/2023,272,176,96,0
21124,03/19/2023,276,160,116,0
21124,03/20/2023,122,48,74,0
21124,03/21/2023,16,16,0,0
21124,03/22/2023,6,6,0,0
21125,02/28/2023,64,62,2,0
21125,03/01/2023,72,64,8,0
21125,03/02/2023,43,43,0,0
21125,03/03/2023,37,25,12,0
21125,03/09/2023,20,16,4,0
21125,03/11/2023,12,12,0,0
21125,03/13/2023,3,3,0,0
21125,03/15/2023,8,8,0,0
21125,03/17/2023,12,10,2,0
21201,03/01/2023,3,3,0,0
21201,03/02/2023,3,3,0,0
21201,03/05/2023,4,4,0,0
21201,03/06/2023,1,1,0,0
21201,03/08/2023,7,7,0,0
21201,03/09/2023,1,1,0,0
21201,03/12/2023,14,2,12,0
21201,03/14/2023,2,2,0,0
21201,03/15/2023,2,2,0,0
21201,03/16/2023,1,1,0,0
21201,03/17/2023,1,1,0,0
21201,03/19/2023,4,4,0,0
21201,03/21/2023,12,12,0,0
21201,03/22/2023,6,6,0,0
21202,02/28/2023,36,30,6,0
21202,03/01/2023,42,26,14,2
21202,03/02/2023,52,20,20,12
21202,03/03/2023,17,17,0,0
21202,03/04/2023,151,123,28,0
21202,03/05/2023,43,13,20,10
21202,03/06/2023,56,14,42,0
21202,03/07/2023,74,44,28,2
21202,03/08/2023,24,10,14,0
21202,03/09/2023,6,6,0,0
21202,03/10/2023,22,22,0,0
21202,03/11/2023,165,97,68,0
21202,03/12/2023,2,2,0,0
21202,03/13/2023,40,16,12,12
21202,03/14/2023,50,18,26,6
21202,03/15/2023,49,25,16,8
21202,03/16/2023,50,34,16,0
21202,03/17/2023,47,47,0,0
21202,03/18/2023,85,33,48,4
21202,03/19/2023,52,24,28,0
21202,03/20/2023,34,10,6,18
21202,03/21/2023,10,10,0,0
21202,03/22/2023,3,3,0,0
21203,03/01/2023,2,2,0,0
21203,03/02/2023,2,2,0,0
21203,03/03/2023,11,7,4,0
21203,03/04/2023,5,5,0,0
21203,03/05/2023,11,9,2,0
21203,03/07/2023,7,7,0,0
21203,03/08/2023,1,1,0,0
21203,03/09/2023,5,1,4,0
21203,03/10/2023,4,4,0,0
21203,03/11/2023,3,1,2,0
21203,03/12/2023,9,9,0,0
21203,03/13/2023,4,2,2,0
21203,03/14/2023,2,2,0,0
21203,03/15/2023,11,9,2,0
21203,03/17/2023,3,1,2,0
21203,03/18/2023,12,10,2,0
21203,03/19/2023,18,18,0,0
21203,03/20/2023,3,3,0,0
21205,03/01/2023,7,7,0,0
21205,03/02/2023,15,15,0,0
21205,03/03/2023,4,4,0,0
21205,03/04/2023,6,6,0,0
21205,03/08/2023,3,3,0,0
21205,03/10/2023,5,5,0,0
21205,03/11/2023,62,14,48,0
21205,03/12/2023,1,1,0,0
21205,03/19/2023,9,9,0,0
21205,03/20/2023,171,157,14,0
21205,03/21/2023,51,49,2,0
21211,02/28/2023,63,33,18,12
21211,03/01/2023,15,15,0,0
21211,03/02/2023,9,9,0,0
21211,03/03/2023,42,40,2,0
21211,03/04/2023,141,123,18,0
21211,03/05/2023,6,6,0,0
21211,03/06/2023,18,18,0,0
21211,03/07/2023,7,7,0,0
21211,03/08/2023,11,11,0,0
21211,03/09/2023,40,16,12,12
21211,03/10/2023,57,53,4,0
21211,03/11/2023,25,25,0,0
21211,03/12/2023,9,9,0,0
21211,03/13/2023,11,11,0,0
21211,03/14/2023,2,2,0,0
21211,03/15/2023,47,47,0,0
21211,03/16/2023,15,15,0,0
21211,03/17/2023,23,23,0,0
21211,03/18/2023,2,2,0,0
21211,03/19/2023,10,10,0,0
21212,02/28/2023,23,23,0,0
21212,03/01/2023,20,20,0,0
21212,03/02/2023,37,37,0,0
21212,03/03/2023,2,2,0,0
21212,03/05/2023,11,11,0,0
21212,03/06/2023,9,9,0,0
21212,03/07/2023,4,4,0,0
21212,03/09/2023,45,45,0,0
21212,03/10/2023,21,19,2,0
21212,03/11/2023,12,12,0,0
21212,03/12/2023,24,24,0,0
21212,03/13/2023,24,24,0,0
21212,03/15/2023,5,5,0,0
21212,03/17/2023,2,2,0,0
21212,03/18/2023,11,11,0,0
21212,03/20/2023,58,58,0,0
21212,03/21/2023,13,11,2,0
21213,02/28/2023,36,22,14,0
21213,03/01/2023,45,37,8,0
21213,03/02/2023,47,41,6,0
21213,03/03/2023,43,35,8,0
21213,03/04/2023,12,12,0,0
21213,03/05/2023,46,40,6,0
21213,03/06/2023,52,8,44,0
21213,03/07/2023,20,12,8,0
21213,03/08/2023,22,22,0,0
21213,03/09/2023,58,34,22,2
21213,03/10/2023,8,4,4,0
21213,03/11/2023,16,8,8,0
21213,03/12/2023,32,26,6,0
21213,03/13/2023,14,14,0,0
21213,03/14/2023,8,4,4,0
21213,03/15/2023,20,16,4,0
21213,03/16/2023,31,31,0,0
21213,03/17/2023,11,11,0,0
21213,03/18/2023,1,1,0,0
21213,03/19/2023,67,31,36,0
21213,03/20/2023,115,61,54,0
21213,03/21/2023,36,26,10,0
21214,03/02/2023,6,6,0,0
21214,03/03/2023,12,12,0,0
21214,03/04/2023,16,16,0,0
21214,03/05/2023,32,26,6,0
21215,02/28/2023,10,10,0,0
21215,03/01/2023,17,17,0,0
21215,03/02/2023,21,19,2,0
21215,03/03/2023,37,15,14,8
21215,03/04/2023,8,8,0,0
21215,03/05/2023,11,11,0,0
21215,03/06/2023,8,8,0,0
21215,03/07/2023,25,25,0,0
21215,03/08/2023,23,11,12,0
21215,03/09/2023,64,44,20,0
21215,03/10/2023,29,19,10,0
21215,03/11/2023,9,9,0,0
21215,03/12/2023,33,29,4,0
21215,03/13/2023,18,16,2,0
21215,03/14/2023,14,14,0,0
21215,03/16/2023,4,4,0,0
21215,03/17/2023,1,1,0,0
21215,03/18/2023,14,14,0,0
21215,03/19/2023,3,3,0,0
21215,03/20/2023,28,6,16,6
21215,03/22/2023,1,1,0,0
21216,02/28/2023,6,6,0,0
21216,03/01/2023,15,15,0,0
21216,03/02/2023,11,11,0,0
21216,03/03/2023,32,32,0,0
21216,03/04/2023,4,4,0,0
21216,03/05/2023,5,5,0,0
21216,03/06/2023,30,26,4,0
21216,03/07/2023,28,20,8,0
21216,03/08/2023,10,10,0,0
21216,03/09/2023,14,14,0,0
21216,03/10/2023,16,16,0,0
21216,03/11/2023,3,3,0,0
21216,03/12/2023,34,20,14,0
21216,03/13/2023,18,12,6,0
21216,03/14/2023,7,7,0,0
21216,03/15/2023,10,10,0,0
21216,03/16/2023,2,2,0,0
21216,03/17/2023,5,5,0,0
21216,03/18/2023,98,98,0,0
21216,03/19/2023,7,7,0,0
21216,03/20/2023,7,7,0,0
21216,03/21/2023,9,3,6,0
21216,03/22/2023,2,2,0,0
21217,02/28/2023,6,6,0,0
21217,03/01/2023,1,1,0,0
21217,03/02/2023,9,5,4,0
21217,03/03/2023,11,11,0,0
21217,03/04/2023,8,8,0,0
21217,03/05/2023,19,19,0,0
21217,03/06/2023,3,3,0,0
21217,03/07/2023,4,4,0,0
21217,03/08/2023,8,8,0,0
21217,03/09/2023,3,3,0,0
21217,03/10/2023,16,16,0,0
21217,03/11/2023,14,10,4,0
21217,03/12/2023,3,3,0,0
21217,03/13/2023,1,1,0,0
21217,03/15/2023,3,3,0,0
21217,03/16/2023,4,4,0,0
21217,03/17/2023,21,21,0,0
21217,03/18/2023,1,1,0,0
21217,03/19/2023,3,3,0,0
21217,03/20/2023,16,16,0,0
21217,03/21/2023,7,7,0,0
21218,02/28/2023,5,5,0,0
21218,03/01/2023,24,22,2,0
21218,03/02/2023,63,7,38,18
21218,03/03/2023,2,2,0,0
21218,03/04/2023,8,8,0,0
21218,03/05/2023,11,11,0,0
21218,03/06/2023,16,14,2,0
21218,03/07/2023,17,15,2,0
21218,03/08/2023,49,43,6,0
21218,03/09/2023,1,1,0,0
21218,03/10/2023,53,53,0,0
21218,03/11/2023,46,44,2,0
21218,03/12/2023,48,46,2,0
21218,03/13/2023,12,8,4,0
21218,03/14/2023,31,31,0,0
21218,03/15/2023,126,102,24,0
21218,03/16/2023,234,194,40,0
21218,03/17/2023,122,120,2,0
21218,03/19/2023,10,10,0,0
21218,03/20/2023,24,24,0,0
21218,03/21/2023,5,5,0,0
21218,03/22/2023,12,12,0,0
21219,03/01/2023,11,9,2,0
21219,03/02/2023,70,52,18,0
21219,03/03/2023,40,38,2,0
21219,03/04/2023,5,5,0,0
21219,03/06/2023,8,8,0,0
21219,03/07/2023,28,28,0,0
21219,03/08/2023,10,8,2,0
21219,03/11/2023,16,12,4,0
21219,03/20/2023,29,25,4,0
21219,03/21/2023,39,37,2,0
21219,03/22/2023,41,33,8,0
21220,02/28/2023,39,39,0,0
21220,03/01/2023,50,50,0,0
21220,03/02/2023,15,13,2,0
21220,03/03/2023,35,27,8,0
21220,03/04/2023,130,124,6,0
21220,03/05/2023,32,32,0,0
21220,03/06/2023,164,88,76,0
21220,03/07/2023,194,180,14,0
21220,03/08/2023,45,45,0,0
21220,03/09/2023,150,86,64,0
21220,03/10/2023,13,11,2,0
21220,03/11/2023,18,18,0,0
21220,03/12/2023,45,31,14,0
21220,03/13/2023,84,60,24,0
21220,03/15/2023,51,51,0,0
21220,03/16/2023,67,65,2,0
21220,03/17/2023,15,15,0,0
21220,03/18/2023,7,7,0,0
21220,03/19/2023,12,12,0,0
21220,03/20/2023,20,20,0,0
21220,03/21/2023,65,55,10,0
21220,03/22/2023,1,1,0,0
21221,02/28/2023,6,6,0,0
21221,03/01/2023,5,5,0,0
21221,03/02/2023,1,1,0,0
21221,03/03/2023,23,9,14,0
21221,03/04/2023,6,6,0,0
21221,03/06/2023,2,2,0,0
21221,03/07/2023,4,2,2,0
21221,03/09/2023,1,1,0,0
21221,03/10/2023,12,10,2,0
21221,03/11/2023,20,16,4,0
21221,03/12/2023,43,29,14,0
21221,03/13/2023,4,4,0,0
21221,03/14/2023,3,3,0,0
21221,03/15/2023,1,1,0,0
21221,03/16/2023,14,14,0,0
21221,03/17/2023,6,6,0,0
21221,03/19/2023,19,7,12,0
21221,03/20/2023,4,4,0,0
21221,03/21/2023,8,8,0,0
21221,03/22/2023,4,2,2,0
21222,02/28/2023,25,23,2,0
21222,03/01/2023,38,20,18,0
21222,03/02/2023,42,18,22,2
21222,03/03/2023,36,24,12,0
21222,03/04/2023,19,17,2,0
21222,03/05/2023,33,23,6,4
21222,03/06/2023,55,31,18,6
21222,03/07/2023,75,41,26,8
21222,03/08/2023,59,37,18,4
21222,03/09/2023,51,31,16,4
21222,03/10/2023,97,61,20,16
21222,03/11/2023,75,75,0,0
21222,03/12/2023,48,28,10,10
21222,03/13/2023,72,44,10,18
21222,03/14/2023,63,55,6,2
21222,03/15/2023,18,18,0,0
21222,03/16/2023,52,38,14,0
21222,03/17/2023,15,15,0,0
21222,03/18/2023,98,90,8,0
21222,03/19/2023,56,30,26,0
21222,03/20/2023,133,119,10,4
21222,03/21/2023,59,39,10,10
21222,03/22/2023,23,7,8,8
21223,03/02/2023,1,1,0,0
21223,03/03/2023,1,1,0,0
21223,03/05/2023,11,11,0,0
21223,03/06/2023,42,20,22,0
21223,03/07/2023,25,3,22,0
21223,03/08/2023,24,20,4,0
21223,03/09/2023,1,1,0,0
21223,03/14/2023,2,2,0,0
21223,03/15/2023,12,2,10,0
21223,03/17/2023,6,6,0,0
21223,03/18/2023,1,1,0,0
21223,03/19/2023,1,1,0,0
21223,03/20/2023,17,13,4,0
21223,03/21/2023,23,11,12,0
21224,03/01/2023,93,81,12,0
21224,03/02/2023,114,82,32,0
21224,03/03/2023,138,130,8,0
21224,03/04/2023,133,133,0,0
21224,03/05/2023,195,195,0,0
21224,03/06/2023,129,121,8,0
21224,03/07/2023,146,146,0,0
21224,03/08/2023,59,57,2,0
21224,03/09/2023,81,79,2,0
21224,03/10/2023,178,174,4,0
21224,03/11/2023,226,224,2,0
21224,03/12/2023,46,42,4,0
21224,03/13/2023,103,93,10,0
21224,03/14/2023,100,100,0,0
21224,03/15/2023,59,57,2,0
21224,03/16/2023,21,21,0,0
21224,03/17/2023,2,0,2,0
21224,03/18/2023,98,94,4,0
21224,03/19/2023,9,9,0,0
21225,02/28/2023,6,6,0,0
21225,03/01/2023,9,9,0,0
21225,03/02/2023,60,60,0,0
21225,03/03/2023,21,21,0,0
21225,03/04/2023,51,51,0,0
21225,03/05/2023,40,36,4,0
21225,03/06/2023,21,21,0,0
21225,03/07/2023,142,132,10,0
