Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
22312,3/18/2023,1105,50,0,0,0,0.46000000834465,0,0
22312,3/19/2023,756,45,0,0,0,0.419999986886978,0,0
22312,3/20/2023,560,412,0,0,0,6.13000011444092,0,0
22312,3/21/2023,708,346,0,0,0,5.25,0,0
22312,3/22/2023,87,205,12,0,0,3.65000009536743,0.349999994039536,0
22313,2/25/2023,1440,0,0,0,0,0,0,0
22313,2/26/2023,1440,0,0,0,0,0,0,0
22313,2/27/2023,1276,164,0,0,0,2.58999991416931,0,0
22313,2/28/2023,630,389,47,5,0,6.80000019073486,1.07000005245209,0.259999990463257
22313,3/1/2023,607,377,24,11,0,5.90999984741211,0.620000004768372,0.569999992847443
22313,3/2/2023,596,359,1,21,0,6.48000001907349,0.029999999329448,1.24000000953674
22313,3/3/2023,638,338,16,18,0,5.59999990463257,0.209999993443489,1.16999995708466
22313,3/4/2023,483,275,10,4,0,4.59999990463257,0.300000011920929,0.25
22313,3/5/2023,707,286,49,39,0,4.6399998664856,1.00999999046326,0.819999992847443
22313,3/6/2023,855,327,14,0,0,6.23999977111816,0.300000011920929,0
22313,3/7/2023,672,337,2,21,0,5.6100001335144,0.03999999910593,1.6599999666214
22313,3/8/2023,632,337,0,31,0,6.03999996185303,0,2.33999991416931
22313,3/9/2023,514,359,12,22,0,5.84000015258789,0.25,1.36000001430511
22313,3/10/2023,964,327,0,0,0,5.67999982833862,0,0
22313,3/11/2023,1185,218,25,12,0,3.63000011444092,0.800000011920929,0.52999997138977
22313,3/12/2023,804,298,0,0,0,4.3600001335144,0,0
22313,3/13/2023,657,304,21,6,0,6.28000020980835,0.680000007152557,0.340000003576279
22313,3/14/2023,735,221,4,5,0,3.90000009536743,0.090000003576279,0.129999995231628
22313,3/15/2023,1143,252,38,7,0,5.19000005722046,1.02999997138977,0.319999992847443
22313,3/16/2023,1113,301,15,11,0,6.34999990463257,0.569999992847443,0.689999997615814
22313,3/17/2023,1102,338,0,0,0,6.90000009536743,0,0
22313,3/18/2023,682,251,16,0,0,4.30000019073486,0.490000009536743,0
22313,3/19/2023,991,294,10,0,0,4.23000001907349,0.050000000745058,0
22313,3/20/2023,483,319,23,9,0,5.11999988555908,0.46000000834465,0.300000011920929
22313,3/21/2023,1110,300,18,12,0,4.42000007629395,0.340000003576279,0.259999990463257
22313,3/22/2023,92,220,26,1,0,3.11999988555908,0.740000009536743,0.050000000745058
22314,2/25/2023,1440,0,0,0,0,0,0,0
22314,2/26/2023,1440,0,0,0,0,0,0,0
22314,2/27/2023,1192,183,43,22,0,2.5699999332428,1.03999996185303,0.790000021457672
22314,2/28/2023,673,125,82,39,0.159999996423721,1.54999995231628,1.46000003814697,1.17999994754791
22314,3/1/2023,630,193,28,18,0,3.66000008583069,0.560000002384186,0.509999990463257
22314,3/2/2023,1120,231,66,23,0.150000005960464,3.19000005722046,1.25999999046326,0.660000026226044
22314,3/3/2023,1044,354,34,8,0.119999997317791,5.59000015258789,0.680000007152557,0.150000005960464
22314,3/4/2023,539,255,45,20,0.050000000745058,3.33999991416931,0.769999980926514,0.649999976158142
22314,3/5/2023,960,41,22,0,0,0.490000009536743,0.430000007152557,0
22314,3/6/2023,946,301,95,26,0,4.26000022888184,1.96000003814697,0.769999980926514
22314,3/7/2023,677,364,0,0,0,5.21000003814697,0,0
22314,3/8/2023,484,392,29,1,0,6.26999998092651,0.5,0.029999999329448
22314,3/9/2023,183,308,17,7,0,4.57000017166138,0.389999985694885,0.219999998807907
22314,3/10/2023,1353,43,4,3,0,0.740000009536743,0.070000000298023,0.219999998807907
22314,3/11/2023,671,230,0,0,0,3.36999988555908,0,0
22314,3/12/2023,864,54,0,0,0,0.660000026226044,0,0
22314,3/13/2023,1219,183,20,18,0,2.60999989509583,0.469999998807907,0.479999989271164
22314,3/14/2023,587,194,0,0,0,2.8199999332428,0,0
22314,3/15/2023,566,256,42,8,0,4.26999998092651,0.930000007152557,0.25
22314,3/16/2023,1440,0,0,0,0,0,0,0
22314,3/17/2023,1440,0,0,0,0,0,0,0
22314,3/18/2023,1440,0,0,0,0,0,0,0
22314,3/19/2023,1121,181,47,17,0,2.36999988555908,1.19000005722046,0.620000004768372
22314,3/20/2023,739,326,0,0,0,4.76999998092651,0,0
22314,3/21/2023,672,310,27,12,0,5.40999984741211,0.600000023841858,0.430000007152557
22314,3/22/2023,84,170,62,11,0,2.05999994277954,1.37000000476837,0.340000003576279
22315,2/25/2023,1440,0,0,0,0,0,0,0
22315,2/26/2023,1440,0,0,0,0,0,0,0
22315,2/27/2023,1440,0,0,0,0,0,0,0
22315,2/28/2023,1440,0,0,0,0,0,0,0
22315,3/1/2023,1440,0,0,0,0,0,0,0
22315,3/2/2023,1440,0,0,0,0,0,0,0
22315,3/3/2023,1440,0,0,0,0,0,0,0
22315,3/4/2023,1440,0,0,0,0,0,0,0
22315,3/5/2023,1440,0,0,0,0,0,0,0
22315,3/6/2023,1241,95,26,78,0,1.35000002384186,0.569999992847443,3.75
22315,3/7/2023,727,339,18,4,0,5.82999992370605,0.310000002384186,0.100000001490116
22315,3/8/2023,652,351,7,21,0,5.65999984741211,0.330000013113022,1.37000000476837
22315,3/9/2023,609,361,11,15,0,5.94999980926514,0.119999997317791,0.079999998211861
22315,3/10/2023,672,244,45,59,0,4.53000020980835,1.10000002384186,1.21000003814697
22315,3/11/2023,749,129,1,8,0,1.48000001907349,0,0
22315,3/12/2023,952,156,0,0,0,1.33000004291534,0,0
22315,3/13/2023,632,205,29,34,0,2.08999991416931,0.709999978542328,1.83000004291534
22315,3/14/2023,718,203,0,0,0,3.14000010490417,0,0
22315,3/15/2023,809,216,76,71,0,3.0699999332428,1.12999999523163,3.36999988555908
22315,3/16/2023,841,206,10,1,0,2.80999994277954,0.370000004768372,0.059999998658895
22315,3/17/2023,643,277,49,44,0,5.1399998664856,0.709999978542328,1.97000002861023
22315,3/18/2023,726,118,0,0,0,1.29999995231628,0,0
22315,3/19/2023,773,153,1,9,0,1.97000002861023,0.009999999776483,0.790000021457672
22315,3/20/2023,627,266,64,65,0,3.5,1.52999997138977,2.01999998092651
22315,3/21/2023,726,209,5,5,0,3.77999997138977,0.009999999776483,0.090000003576279
22315,3/22/2023,479,1,0,0,0,0.009999999776483,0,0
22316,2/25/2023,1440,0,0,0,0,0,0,0
22316,2/26/2023,1440,0,0,0,0,0,0,0
22316,2/27/2023,1190,204,25,21,0,2.45000004768372,0.170000001788139,0.150000005960464
22316,2/28/2023,474,428,16,0,0,4.63000011444092,0.300000011920929,0
22316,3/1/2023,769,155,5,2,0,1.4099999666214,0.050000000745058,0.03999999910593
22316,3/2/2023,474,420,63,8,0,3.82999992370605,0.449999988079071,0.119999997317791
22316,3/3/2023,552,409,30,0,0,4.88000011444092,0.449999988079071,0
22316,3/4/2023,698,225,13,2,0,2.48000001907349,0.059999998658895,0
22316,3/5/2023,747,185,12,0,0,1.61000001430511,0.03999999910593,0
22316,3/6/2023,791,266,14,0,0,1.75,0.100000001490116,0
22316,3/7/2023,487,437,0,0,0,4.69000005722046,0,0
22316,3/8/2023,568,358,31,2,0,3.46000003814697,0.330000013113022,0.03999999910593
22316,3/9/2023,524,256,65,31,0,2.6800000667572,0.699999988079071,0.550000011920929
22316,3/10/2023,693,158,39,47,0,1.30999994277954,0.589999973773956,1.45000004768372
22316,3/11/2023,769,213,17,6,0,2.36999988555908,0.150000005960464,0.100000001490116
22316,3/12/2023,532,179,15,2,0,1.37000000476837,0.03999999910593,0.009999999776483
22316,3/13/2023,620,195,9,1,0,2.0699999332428,0.009999999776483,0.009999999776483
22316,3/14/2023,814,110,0,0,0,0.709999978542328,0,0
22316,3/15/2023,804,244,0,0,0,2.85999989509583,0,0
22316,3/16/2023,680,190,7,0,0,1.5900000333786,0.070000000298023,0
22316,3/17/2023,834,230,19,0,0,2.28999996185303,0.379999995231628,0
22316,3/18/2023,711,68,0,0,0,0.72000002861023,0,0
22316,3/19/2023,613,245,0,0,0,2.24000000953674,0,0
22316,3/20/2023,802,244,0,0,0,1.96000003814697,0,0
22316,3/21/2023,591,465,10,1,0,3.91000008583069,0.059999998658895,0.019999999552965
22316,3/22/2023,132,209,15,0,0,1.6599999666214,0.090000003576279,0
22317,2/27/2023,1440,0,0,0,0,0,0,0
22317,2/28/2023,1440,0,0,0,0,0,0,0
22317,3/1/2023,1440,0,0,0,0,0,0,0
22317,3/2/2023,1440,0,0,0,0,0,0,0
22317,3/3/2023,1440,0,0,0,0,0,0,0
22317,3/4/2023,1440,0,0,0,0,0,0,0
22317,3/5/2023,1440,0,0,0,0,0,0,0
22317,3/6/2023,1291,149,0,0,0,2.29999995231628,0,0
22317,3/7/2023,603,289,21,23,0,3.57999992370605,0.340000003576279,1.0900000333786
22317,3/8/2023,581,335,22,1,0,4.96999979019165,0.560000002384186,0.059999998658895
22317,3/9/2023,566,310,8,8,0,4.84000015258789,0.180000007152557,0.129999995231628
22317,3/10/2023,674,271,0,0,0,3.25,0,0
22317,3/11/2023,142,185,18,10,0,2.34999990463257,0.439999997615814,0.449999988079071
22317,3/12/2023,513,260,16,0,0,3.3199999332428,0.360000014305115,0
22317,3/13/2023,816,299,0,0,0,3.8199999332428,0,0
22317,3/14/2023,490,261,21,1,0,3.88000011444092,0.300000011920929,0.029999999329448
22317,3/15/2023,550,353,11,10,0,4.86999988555908,0.059999998658895,0.340000003576279
22317,3/16/2023,604,200,0,0,0,2.27999997138977,0,0
22317,3/17/2023,362,275,96,47,0,3.83999991416931,1.42999994754791,1.21000003814697
22317,3/18/2023,462,10,0,0,0,0.079999998211861,0,0
22401,2/27/2023,1440,0,0,0,0,0,0,0
22401,2/28/2023,1440,0,0,0,0,0,0,0
22401,3/1/2023,1380,0,0,0,0,0,0,0
22401,3/2/2023,926,142,8,4,0,2.0699999332428,0.239999994635582,0.300000011920929
22401,3/3/2023,1030,410,0,0,0,5.8899998664856,0,0
22401,3/4/2023,1322,109,9,0,0,1.12999999523163,0,0
22401,3/5/2023,1304,122,9,5,0,1.79999995231628,0.140000000596046,0.059999998658895
22401,3/6/2023,1011,429,0,0,0,5.84000015258789,0,0
22401,3/7/2023,1022,418,0,0,0,5.69000005722046,0,0
22401,3/8/2023,1097,343,0,0,0,4.88000011444092,0,0
22401,3/9/2023,640,329,0,0,0,4.53999996185303,0,0
22401,3/10/2023,681,318,0,0,0,3.95000004768372,0,0
22401,3/11/2023,566,254,6,1,0,3.48000001907349,0.310000002384186,0.070000000298023
22401,3/12/2023,710,166,0,0,0,1.54999995231628,0,0
22401,3/13/2023,743,367,0,0,0,5.69999980926514,0,0
22401,3/14/2023,605,315,0,0,0,4.07999992370605,0,0
22401,3/15/2023,622,414,0,0,0,5.42000007629395,0,0
22401,3/16/2023,559,335,12,0,0,4.5,0.119999997317791,0
22401,3/17/2023,655,359,0,0,0,4.6399998664856,0,0
22401,3/18/2023,733,307,12,9,0,4.67999982833862,0.569999992847443,0.259999990463257
22401,3/19/2023,688,140,0,0,0,1.82000005245209,0,0
22401,3/20/2023,1431,9,0,0,0,0.079999998211861,0,0
22401,3/21/2023,1320,120,0,0,0,1.67999994754791,0,0
22401,3/22/2023,117,186,0,0,0,2.75,0,0
22402,2/27/2023,1440,0,0,0,0,0,0,0
22402,2/28/2023,1440,0,0,0,0,0,0,0
22402,3/1/2023,1440,0,0,0,0,0,0,0
22402,3/2/2023,1440,0,0,0,0,0,0,0
22402,3/3/2023,1296,128,14,2,0,1.64999997615814,0.059999998658895,0.050000000745058
22402,3/4/2023,680,109,24,9,0.150000005960464,1,0.25,0.159999996423721
22402,3/5/2023,709,163,0,0,0,1.82000005245209,0,0
22402,3/6/2023,582,173,0,0,0,2.51999998092651,0,0
22402,3/7/2023,821,223,0,0,0,3.24000000953674,0,0
22402,3/8/2023,756,158,9,1,0,1.75,0,0
22402,3/9/2023,703,194,0,0,0,2.65000009536743,0,0
22402,3/10/2023,1174,152,0,0,0,2.27999997138977,0,0
22402,3/11/2023,0,85,0,0,0,0.879999995231628,0,0
22402,3/12/2023,794,109,0,0,0,1.23000001907349,0,0
22402,3/13/2023,870,137,0,0,0,1.54999995231628,0,0
22402,3/14/2023,1091,142,6,3,0,1.95000004768372,0.03999999910593,0.03999999910593
22402,3/15/2023,963,130,0,0,0,1.27999997138977,0,0
22402,3/16/2023,844,159,0,0,0,1.87000000476837,0,0
22402,3/17/2023,723,152,0,0,0,1.42999994754791,0,0
22402,3/18/2023,436,73,0,0,0,0.709999978542328,0,0
22402,3/19/2023,768,117,0,0,0,1.13999998569489,0,0
22402,3/20/2023,766,172,0,0,0,2.04999995231628,0,0
22402,3/21/2023,726,192,0,0,0,2.46000003814697,0,0
22402,3/22/2023,434,39,0,0,0,0.680000007152557,0,0
22410,2/27/2023,1440,0,0,0,0,0,0,0
22410,2/28/2023,1423,17,0,0,0,0.150000005960464,0,0
22410,3/1/2023,436,376,86,12,0,5.80000019073486,1.94000005722046,0.550000011920929
22410,3/2/2023,507,278,127,75,0,3,2.01999998092651,2.40000009536743
22410,3/3/2023,556,365,78,25,0,5.44999980926514,1.73000001907349,1.76999998092651
22410,3/4/2023,878,217,0,0,0,2.21000003814697,0,0
22410,3/5/2023,535,260,0,0,0,3.98000001907349,0,0
22410,3/6/2023,594,368,75,15,0,5.3600001335144,1.64999997615814,0.800000011920929
22410,3/7/2023,430,384,123,16,0,5.15999984741211,2.55999994277954,0.540000021457672
22410,3/8/2023,540,424,25,9,0,6.03999996185303,0.8299999833107,0.589999973773956
22410,3/9/2023,598,402,34,16,0,5.90000009536743,1.10000002384186,1.25
22410,3/10/2023,513,368,61,13,0,5.32999992370605,1.46000003814697,0.889999985694885
22410,3/11/2023,633,254,27,4,0,3.11999988555908,0.660000026226044,0.239999994635582
22410,3/12/2023,752,217,35,2,0,3.21000003814697,0.839999973773956,0.100000001490116
22410,3/13/2023,827,202,18,6,0,2.79999995231628,0.340000003576279,0.140000000596046
22410,3/14/2023,672,273,25,0,0,3.39000010490417,0.550000011920929,0
22410,3/15/2023,482,376,109,32,0,5.13000011444092,1.79999995231628,0.550000011920929
22410,3/16/2023,791,263,10,0,0,3.50999999046326,0.270000010728836,0
22410,3/17/2023,559,379,53,21,0,4.71999979019165,1.62999999523163,1.37000000476837
22410,3/18/2023,710,303,8,0,0,5.51000022888184,0.300000011920929,0
22410,3/19/2023,685,260,24,1,0,4.21999979019165,0.419999986886978,0.019999999552965
22410,3/20/2023,493,492,34,1,0,8.63000011444092,0.889999985694885,0
22410,3/21/2023,659,417,23,1,0,6.48000001907349,0.740000009536743,0.059999998658895
22410,3/22/2023,0,264,36,10,0,4.11999988555908,0.879999995231628,0.660000026226044
22411,2/27/2023,1440,0,0,0,0,0,0,0
22411,2/28/2023,1440,0,0,0,0,0,0,0
22411,3/1/2023,1440,0,0,0,0,0,0,0
22411,3/2/2023,1396,44,0,0,0,0.639999985694885,0,0
22411,3/3/2023,519,365,87,3,0,3.88000011444092,1.54999995231628,0.100000001490116
22411,3/4/2023,856,36,0,0,0,0.439999997615814,0,0
22411,3/5/2023,1367,73,0,0,0,0.980000019073486,0,0
22411,3/6/2023,816,341,258,25,0,3.41000008583069,4.15999984741211,0.509999990463257
22411,3/7/2023,224,405,213,70,0,3.25999999046326,2.61999988555908,1.0900000333786
22411,3/8/2023,387,660,9,4,0,12.9499998092651,0.449999988079071,0.270000010728836
22411,3/9/2023,247,513,9,3,0,9.47999954223633,0.349999994039536,0.140000000596046
22411,3/10/2023,419,518,65,25,0,9.27999973297119,1.66999995708466,0.610000014305115
22411,3/11/2023,834,306,0,0,0,6.26000022888184,0,0
22411,3/12/2023,844,371,0,0,0,7.88000011444092,0,0
22411,3/13/2023,548,388,16,9,0,6.17999982833862,0.730000019073486,0.639999985694885
22411,3/14/2023,574,465,0,0,0,8.73999977111816,0,0
22411,3/15/2023,806,217,0,0,0,3.24000000953674,0,0
22411,3/16/2023,271,604,34,14,0,10.3800001144409,1.42999994754791,0.5799999833107
22411,3/17/2023,327,617,22,8,0,11.9700002670288,0.910000026226044,0.389999985694885
22411,3/18/2023,378,473,30,8,0,12.3199996948242,1.38999998569489,0.449999988079071
22411,3/19/2023,998,284,27,14,0,7.17000007629395,1.41999995708466,0.9200000166893
22411,3/20/2023,95,554,8,0,0,11.4399995803833,0.370000004768372,0
22411,3/21/2023,1440,0,0,0,0,0,0,0
22501,2/23/2023,1198,201,2,39,0,2.45000004768372,0.029999999329448,1.03999996185303
22501,2/24/2023,686,234,17,0,0,3.47000002861023,0.469999998807907,0
22501,2/25/2023,767,51,33,66,0,0.689999997615814,0.170000001788139,1.21000003814697
22501,2/26/2023,1107,191,41,101,0.119999997317791,1.97000002861023,0.560000002384186,5.17000007629395
22501,2/27/2023,607,348,48,11,0,2.90000009536743,0.439999997615814,0.170000001788139
22501,2/28/2023,652,297,21,56,0,3.25999999046326,0.400000005960464,1.62999999523163
22501,3/1/2023,821,180,0,0,0,2.25,0,0
22501,3/2/2023,640,220,19,43,0,2.95000004768372,0.490000009536743,1.19000005722046
22501,3/3/2023,1439,1,0,0,0,0.009999999776483,0,0
22501,3/4/2023,1267,115,26,32,0.019999999552965,1.51999998092651,0.430000007152557,0.5799999833107
22501,3/5/2023,1313,54,23,50,0,0.699999988079071,0.280000001192093,1.37000000476837
22501,3/6/2023,626,226,28,43,0,2.46000003814697,0.189999997615814,1.30999994277954
22501,3/7/2023,688,296,0,0,0,4.73999977111816,0,0
22501,3/8/2023,725,258,0,0,0.050000000745058,3.25999999046326,0,0
22501,3/9/2023,1210,177,29,24,0,2.69000005722046,0.800000011920929,0.540000021457672
22501,3/10/2023,1440,0,0,0,0,0,0,0
22501,3/11/2023,1440,0,0,0,0,0,0,0
22501,3/12/2023,1250,80,12,22,0,0.839999973773956,0.180000007152557,0.72000002861023
22501,3/13/2023,781,173,10,75,0,2.01999998092651,0.28999999165535,4.13000011444092
22501,3/14/2023,590,260,6,25,0,3.34999990463257,0.140000000596046,1.05999994277954
22501,3/15/2023,659,234,3,47,0,2.35999989509583,0.059999998658895,2.88000011444092
22501,3/16/2023,647,226,15,47,0,3.21000003814697,0.189999997615814,0.959999978542328
22501,3/17/2023,1259,181,0,0,0,2.4300000667572,0,0
22501,3/18/2023,1440,0,0,0,0,0,0,0
22501,3/19/2023,1436,4,0,0,0,0,0,0
22501,3/20/2023,1430,10,0,0,0,0.090000003576279,0,0
22501,3/21/2023,709,255,0,0,0,3.98000001907349,0,0
22501,3/22/2023,229,130,0,0,0,1.75999999046326,0,0
22502,2/23/2023,1277,163,0,0,0,2.25,0,0
22502,2/24/2023,740,340,0,0,0,3.97000002861023,0,0
22502,2/25/2023,938,167,0,0,0,1.58000004291534,0,0
22502,2/26/2023,740,250,0,0,0,2.92000007629395,0,0
22502,2/27/2023,860,235,0,0,0,2.91000008583069,0,0
22502,2/28/2023,651,252,8,0,0,3.55999994277954,0.100000001490116,0
22502,3/1/2023,918,332,0,0,0,4.46999979019165,0,0
22502,3/2/2023,878,160,0,0,0,2.11999988555908,0,0
22502,3/3/2023,871,209,0,0,0,2.32999992370605,0,0
22502,3/4/2023,746,186,0,0,0,1.97000002861023,0,0
22502,3/5/2023,821,189,0,0,0,2.4300000667572,0,0
22502,3/6/2023,766,169,0,0,0,1.76999998092651,0,0
22502,3/7/2023,752,245,0,0,0,2.41000008583069,0,0
22502,3/8/2023,662,311,10,1,0,3.8199999332428,0.200000002980232,0
22502,3/9/2023,923,213,0,0,0,2.77999997138977,0,0
22502,3/10/2023,764,152,0,0,0,1.46000003814697,0,0
22502,3/11/2023,899,84,0,0,0,0.610000014305115,0,0
22502,3/12/2023,716,169,0,0,0,1.57000005245209,0,0
22502,3/13/2023,871,172,0,0,0,2.07999992370606,0,0
22502,3/14/2023,968,194,0,0,0,2.13000011444092,0,0
22502,3/15/2023,647,191,15,11,0,2.32999992370605,0.03999999910593,0.03999999910593
22502,3/16/2023,789,159,0,0,0,1.79999995231628,0,0
22502,3/17/2023,779,179,0,0,0,2.19000005722046,0,0
22502,3/18/2023,940,211,0,0,0,1.79999995231628,0,0
22502,3/19/2023,793,256,0,0,0,2.59999990463257,0,0
22502,3/20/2023,897,234,0,0,0,3.4300000667572,0,0
22502,3/21/2023,787,293,0,0,0,3.28999996185303,0,0
22502,3/22/2023,359,71,0,0,0,0.740000009536743,0,0
22510,2/23/2023,656,460,0,0,0,6.94000005722046,0,0
22510,2/24/2023,699,381,5,5,0,5.3899998664856,0.029999999329448,0.050000000745058
22510,2/25/2023,691,374,23,9,0,4.69999980926514,0.400000005960464,0.079999998211861
22510,2/26/2023,526,336,2,7,0,4.76000022888184,0.100000001490116,0.519999980926514
22510,2/27/2023,727,397,0,0,0,5.82000017166138,0,0
22510,2/28/2023,575,421,8,1,0,5.92000007629395,0.03999999910593,0
22510,3/1/2023,824,281,36,18,0,3.4300000667572,0.490000009536743,0.370000004768372
22510,3/2/2023,749,382,0,0,0,6.19000005722046,0,0
22510,3/3/2023,778,249,22,16,0,3.25999999046326,0.319999992847443,0.560000002384186
22510,3/4/2023,746,131,4,6,0,1.83000004291534,0.029999999329448,0.119999997317791
22510,3/5/2023,1149,227,53,11,0,2.66000008583069,1.00999999046326,0.330000013113022
22510,3/6/2023,577,359,0,0,0,4.98999977111816,0,0
22510,3/7/2023,632,361,24,2,0,5.78000020980835,0.680000007152557,0.109999999403954
22510,3/8/2023,679,341,0,0,0,5.57999992370605,0,0
22510,3/9/2023,530,412,17,12,0,5.53000020980835,0.340000003576279,0.449999988079071
22510,3/10/2023,1014,414,9,3,0,6.19000005722046,0.259999990463257,0.059999998658895
22510,3/11/2023,1215,177,43,5,0,1.85000002384186,0.319999992847443,0.03999999910593
22510,3/12/2023,1440,0,0,0,0,0,0,0
22510,3/13/2023,1163,277,0,0,0,4.51000022888184,0,0
22510,3/14/2023,1134,246,0,0,0,3.51999998092651,0,0
22510,3/15/2023,945,75,0,0,0,0.77999997138977,0,0
22510,3/16/2023,1440,0,0,0,0,0,0,0
22510,3/17/2023,1440,0,0,0,0,0,0,0
22510,3/18/2023,1440,0,0,0,0,0,0,0
22510,3/19/2023,1440,0,0,0,0,0,0,0
22510,3/20/2023,1440,0,0,0,0,0,0,0
22510,3/21/2023,1440,0,0,0,0,0,0,0
22510,3/22/2023,431,22,0,0,0,0.449999988079071,0,0
22511,2/23/2023,577,437,0,0,0,7.19999980926514,0,0
22511,2/24/2023,601,345,0,0,0,5.23999977111816,0,0
22511,2/25/2023,168,520,75,21,0,4.48000001907349,2.52999997138977,1.48000001907349
22511,2/26/2023,650,182,20,4,0.059999998658895,1.67999994754791,0.340000003576279,0.059999998658895
22511,2/27/2023,683,383,12,35,0,6.78000020980835,0.560000002384186,3.22000002861023
22511,2/28/2023,564,306,0,0,0,4.80000019073486,0,0
22511,3/1/2023,774,273,0,0,0,3.69000005722046,0,0
22511,3/2/2023,555,227,0,0,0,3.49000000953674,0,0
22511,3/3/2023,677,282,0,0,0,4.38000011444092,0,0
22511,3/4/2023,496,504,0,0,0,6.6399998664856,0,0
22511,3/5/2023,574,317,7,14,0,3.90000009536743,0.170000001788139,0.129999995231628
22511,3/6/2023,759,302,0,0,0,4.38000011444092,0,0
22511,3/7/2023,759,219,0,0,0,3.0699999332428,0,0
22511,3/8/2023,426,299,0,0,0,4.59999990463257,0,0
22511,3/9/2023,697,351,0,0,0,4.3899998664856,0,0
22511,3/10/2023,677,418,0,0,0,6.59000015258789,0,0
22511,3/11/2023,758,58,15,2,0.059999998658895,0.439999997615814,0.209999993443489,0
22511,3/12/2023,526,313,31,1,0,3.1800000667572,1.46000003814697,0.070000000298023
22511,3/13/2023,799,218,0,0,0,3.3199999332428,0,0
22511,3/14/2023,608,212,0,0,0,2.55999994277954,0,0
22511,3/15/2023,907,232,0,0,0,2.3199999332428,0,0
22511,3/16/2023,885,262,0,0,0,3.74000000953674,0,0
22511,3/17/2023,671,319,0,0,0,4.05000019073486,0,0
22511,3/18/2023,409,351,0,0,0,5.17999982833862,0,0
22512,2/23/2023,596,351,0,0,0,5.05999994277954,0,0
22512,2/24/2023,522,312,0,0,0,4.23999977111816,0,0
22512,2/25/2023,654,175,0,0,0,2.38000011444092,0,0
22512,2/26/2023,631,201,0,0,0,3.13000011444092,0,0
22512,2/27/2023,449,330,6,5,0,4.59000015258789,0.209999993443489,0.389999985694885
22512,2/28/2023,609,301,8,6,0,4.40000009536743,0.349999994039536,0.419999986886978
22512,3/1/2023,586,337,0,0,0,4.92000007629395,0,0
22512,3/2/2023,586,333,0,0,0.090000003576279,4.32000017166138,0,0
22512,3/3/2023,589,313,0,0,0,4.78000020980835,0,0
22512,3/4/2023,576,253,0,0,0,4.19999980926514,0,0
22512,3/5/2023,566,220,0,0,0,2.8199999332428,0,0
22512,3/6/2023,656,355,0,0,0,5.53000020980835,0,0
22512,3/7/2023,675,306,0,0,0,4.13000011444092,0,0
22512,3/8/2023,617,337,0,0,0,5.15000009536743,0,0
22512,3/9/2023,630,320,3,5,0,4.88000011444092,0.140000000596046,0.300000011920929
22512,3/10/2023,625,302,0,0,0,5.09999990463257,0,0
22512,3/11/2023,613,268,0,0,0,4.48000001907349,0,0
22512,3/12/2023,647,178,0,0,0,2.28999996185303,0,0
22512,3/13/2023,717,246,0,0,0,3.50999999046326,0,0
22512,3/14/2023,784,157,0,0,0,2.1800000667572,0,0
22512,3/15/2023,762,188,0,0,0,3.25,0,0
22512,3/16/2023,757,207,0,0,0,3.41000008583069,0,0
22512,3/17/2023,653,274,0,0,0,4.78999996185303,0,0
22512,3/18/2023,627,201,7,2,0.059999998658895,2.88000011444092,0.03999999910593,0.019999999552965
22512,3/19/2023,758,184,0,0,0,2.67000007629395,0,0
22512,3/20/2023,648,312,0,0,0,4.92000007629395,0,0
22512,3/21/2023,570,349,0,0,0,4.88000011444092,0,0
22512,3/22/2023,0,28,0,0,0,0.370000004768372,0,0
22513,2/23/2023,572,370,0,0,0,6.46000003814697,0,0
22513,2/24/2023,599,299,0,0,0,4.65999984741211,0,0
22513,2/25/2023,562,177,0,0,0,1.88999998569489,0,0
22513,2/26/2023,829,147,0,0,0,1.96000003814697,0,0
22513,2/27/2023,603,325,0,0,0,4.94999980926514,0,0
22513,2/28/2023,609,309,10,0,0,4.67000007629395,0.119999997317791,0
22513,3/1/2023,682,397,0,0,0,6.32999992370605,0,0
22513,3/2/2023,498,293,0,0,0,5.17999982833862,0,0
22513,3/3/2023,690,269,23,1,0,5.38000011444092,0.639999985694885,0.029999999329448
22513,3/4/2023,1363,77,0,0,0,0.879999995231628,0,0
22513,3/5/2023,860,201,0,0,0,1.52999997138977,0,0
22513,3/6/2023,707,386,19,6,0,5.98999977111816,0.189999997615814,0.079999998211861
22513,3/7/2023,574,471,14,0,0,6.96999979019165,0.340000003576279,0
22513,3/8/2023,539,335,19,0,0,5.38000011444092,0.610000014305115,0
22513,3/9/2023,645,316,19,0,0,4.23999977111816,0.639999985694885,0
22513,3/10/2023,688,394,10,0,0,6.07999992370605,0.180000007152557,0
22513,3/11/2023,1087,190,13,27,0,2.19000005722046,0.019999999552965,0.050000000745058
22513,3/12/2023,1437,3,0,0,0,0.009999999776483,0,0
22513,3/13/2023,652,250,7,1,0,3.58999991416931,0.209999993443489,0.059999998658895
22513,3/14/2023,847,135,0,0,0,1.97000002861023,0,0
22513,3/15/2023,829,233,0,0,0,3.39000010490417,0,0
22513,3/16/2023,1008,151,0,0,0,1.78999996185303,0,0
22513,3/17/2023,546,210,0,0,0,3.44000005722046,0,0
22513,3/18/2023,107,263,0,0,0,3.85999989509583,0,0
