Id,SleepDay,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed
21221,3/3/2023 12:00:00 AM,1,526,543
21221,3/4/2023 12:00:00 AM,2,541,566
21221,3/5/2023 12:00:00 AM,1,431,451
21221,3/6/2023 12:00:00 AM,1,541,569
21221,3/7/2023 12:00:00 AM,1,516,533
21221,3/8/2023 12:00:00 AM,1,599,659
21221,3/9/2023 12:00:00 AM,1,547,560
21221,3/10/2023 12:00:00 AM,1,567,600
21221,3/11/2023 12:00:00 AM,1,431,451
21221,3/12/2023 12:00:00 AM,1,562,588
21221,3/13/2023 12:00:00 AM,1,428,453
21221,3/14/2023 12:00:00 AM,1,420,431
21221,3/15/2023 12:00:00 AM,1,601,623
21221,3/16/2023 12:00:00 AM,1,502,518
21221,3/17/2023 12:00:00 AM,1,549,580
21221,3/18/2023 12:00:00 AM,1,570,614
21221,3/19/2023 12:00:00 AM,1,509,528
21221,3/20/2023 12:00:00 AM,1,557,592
21221,3/21/2023 12:00:00 AM,1,501,532
21221,3/22/2023 12:00:00 AM,1,543,582
21222,2/28/2023 12:00:00 AM,1,484,547
21222,3/1/2023 12:00:00 AM,1,363,440
21222,3/2/2023 12:00:00 AM,1,437,498
21222,3/3/2023 12:00:00 AM,1,468,506
21222,3/4/2023 12:00:00 AM,1,664,742
21222,3/5/2023 12:00:00 AM,1,457,505
21222,3/6/2023 12:00:00 AM,1,368,429
21222,3/7/2023 12:00:00 AM,1,459,523
21222,3/8/2023 12:00:00 AM,1,415,472
21222,3/9/2023 12:00:00 AM,1,397,434
21222,3/10/2023 12:00:00 AM,1,370,390
21222,3/11/2023 12:00:00 AM,2,498,554
21222,3/12/2023 12:00:00 AM,1,461,498
21222,3/13/2023 12:00:00 AM,1,411,457
21222,3/14/2023 12:00:00 AM,1,548,589
21222,3/15/2023 12:00:00 AM,1,560,646
21222,3/16/2023 12:00:00 AM,1,554,602
21222,3/17/2023 12:00:00 AM,1,283,298
21222,3/18/2023 12:00:00 AM,1,566,624
21222,3/19/2023 12:00:00 AM,1,434,464
21222,3/20/2023 12:00:00 AM,1,355,404
21222,3/21/2023 12:00:00 AM,1,304,346
21222,3/22/2023 12:00:00 AM,1,438,495
21223,2/28/2023 12:00:00 AM,1,492,507
21223,3/1/2023 12:00:00 AM,1,477,485
21223,3/2/2023 12:00:00 AM,1,468,475
21223,3/3/2023 12:00:00 AM,1,517,523
21223,3/4/2023 12:00:00 AM,1,415,478
21223,3/5/2023 12:00:00 AM,1,538,553
21223,3/6/2023 12:00:00 AM,1,516,545
21223,3/7/2023 12:00:00 AM,2,789,891
21223,3/8/2023 12:00:00 AM,1,439,461
21223,3/9/2023 12:00:00 AM,2,518,539
21223,3/10/2023 12:00:00 AM,1,439,445
21223,3/11/2023 12:00:00 AM,1,341,357
21223,3/12/2023 12:00:00 AM,1,586,612
21223,3/13/2023 12:00:00 AM,1,592,610
21223,3/14/2023 12:00:00 AM,1,578,596
21223,3/15/2023 12:00:00 AM,1,474,480
21223,3/16/2023 12:00:00 AM,1,509,525
21223,3/17/2023 12:00:00 AM,2,530,559
21223,3/18/2023 12:00:00 AM,1,600,630
21223,3/19/2023 12:00:00 AM,2,633,700
21223,3/20/2023 12:00:00 AM,1,377,395
21223,3/21/2023 12:00:00 AM,1,486,491
21223,3/22/2023 12:00:00 AM,1,474,477
21224,3/2/2023 12:00:00 AM,1,442,523
21224,3/3/2023 12:00:00 AM,1,490,537
21224,3/4/2023 12:00:00 AM,2,532,608
21224,3/5/2023 12:00:00 AM,1,430,460
21224,3/6/2023 12:00:00 AM,1,495,605
21224,3/7/2023 12:00:00 AM,1,414,465
21224,3/8/2023 12:00:00 AM,1,451,501
21224,3/9/2023 12:00:00 AM,1,407,443
21224,3/10/2023 12:00:00 AM,1,401,462
21224,3/11/2023 12:00:00 AM,1,477,591
21224,3/12/2023 12:00:00 AM,1,515,613
21224,3/13/2023 12:00:00 AM,1,437,462
21224,3/14/2023 12:00:00 AM,1,576,673
21224,3/15/2023 12:00:00 AM,1,258,278
21224,3/17/2023 12:00:00 AM,1,486,523
21224,3/18/2023 12:00:00 AM,1,367,392
21224,3/19/2023 12:00:00 AM,1,468,503
21225,2/28/2023 12:00:00 AM,1,489,541
21225,3/1/2023 12:00:00 AM,1,449,477
21225,3/2/2023 12:00:00 AM,1,452,477
21225,3/3/2023 12:00:00 AM,1,484,554
21225,3/4/2023 12:00:00 AM,1,494,509
21225,3/5/2023 12:00:00 AM,1,493,542
21225,3/6/2023 12:00:00 AM,1,509,537
21225,3/7/2023 12:00:00 AM,1,505,520
21225,3/8/2023 12:00:00 AM,1,523,538
21225,3/9/2023 12:00:00 AM,1,499,521
21225,3/10/2023 12:00:00 AM,1,498,511
21225,3/11/2023 12:00:00 AM,1,411,420
21225,3/12/2023 12:00:00 AM,1,561,584
21225,3/13/2023 12:00:00 AM,1,269,548
21225,3/14/2023 12:00:00 AM,1,224,411
21225,3/15/2023 12:00:00 AM,1,311,608
21225,3/16/2023 12:00:00 AM,1,303,554
21225,3/18/2023 12:00:00 AM,1,203,497
21225,3/19/2023 12:00:00 AM,1,263,478
21225,3/20/2023 12:00:00 AM,1,344,507
21225,3/21/2023 12:00:00 AM,1,223,523
21225,3/22/2023 12:00:00 AM,1,260,542
21226,2/28/2023 12:00:00 AM,1,514,544
21226,3/1/2023 12:00:00 AM,1,433,440
21226,3/2/2023 12:00:00 AM,1,558,572
21226,3/3/2023 12:00:00 AM,1,536,559
21226,3/4/2023 12:00:00 AM,1,579,614
21226,3/5/2023 12:00:00 AM,1,602,620
21226,3/6/2023 12:00:00 AM,1,465,495
21226,3/7/2023 12:00:00 AM,1,518,534
21226,3/8/2023 12:00:00 AM,2,611,630
21226,3/9/2023 12:00:00 AM,1,168,174
21226,3/10/2023 12:00:00 AM,1,120,133
21226,3/11/2023 12:00:00 AM,1,267,287
21226,3/12/2023 12:00:00 AM,1,801,857
21226,3/13/2023 12:00:00 AM,1,676,683
21226,3/14/2023 12:00:00 AM,1,544,588
21226,3/15/2023 12:00:00 AM,1,540,557
21226,3/16/2023 12:00:00 AM,1,673,721
21226,3/17/2023 12:00:00 AM,1,522,542
21226,3/18/2023 12:00:00 AM,1,596,623
21226,3/19/2023 12:00:00 AM,2,717,741
21226,3/21/2023 12:00:00 AM,1,393,409
21226,3/22/2023 12:00:00 AM,1,501,513
21227,2/28/2023 12:00:00 AM,1,459,479
21227,3/1/2023 12:00:00 AM,1,420,435
21227,3/2/2023 12:00:00 AM,2,507,544
21227,3/3/2023 12:00:00 AM,1,75,79
21227,3/4/2023 12:00:00 AM,1,487,518
21227,3/5/2023 12:00:00 AM,1,551,573
21227,3/6/2023 12:00:00 AM,1,428,448
21227,3/7/2023 12:00:00 AM,1,454,469
21227,3/9/2023 12:00:00 AM,1,408,421
21227,3/10/2023 12:00:00 AM,1,430,446
21227,3/12/2023 12:00:00 AM,1,602,616
21227,3/13/2023 12:00:00 AM,1,487,520
21227,3/14/2023 12:00:00 AM,1,482,501
21227,3/15/2023 12:00:00 AM,1,456,470
21227,3/16/2023 12:00:00 AM,1,451,476
21227,3/19/2023 12:00:00 AM,1,479,485
21227,3/20/2023 12:00:00 AM,1,416,424
21227,3/21/2023 12:00:00 AM,1,426,451
21227,3/22/2023 12:00:00 AM,1,430,439
21228,3/2/2023 12:00:00 AM,1,445,471
21228,3/3/2023 12:00:00 AM,1,439,463
21228,3/4/2023 12:00:00 AM,1,124,127
21228,3/5/2023 12:00:00 AM,1,435,470
21228,3/6/2023 12:00:00 AM,1,488,538
21228,3/7/2023 12:00:00 AM,1,472,506
21228,3/9/2023 12:00:00 AM,1,518,578
21228,3/10/2023 12:00:00 AM,1,491,542
21228,3/11/2023 12:00:00 AM,3,1066,1156
21228,3/12/2023 12:00:00 AM,3,716,763
21228,3/13/2023 12:00:00 AM,1,363,401
21228,3/14/2023 12:00:00 AM,2,707,727
21228,3/15/2023 12:00:00 AM,1,519,546
21228,3/16/2023 12:00:00 AM,3,666,689
21228,3/17/2023 12:00:00 AM,1,618,710
21228,3/18/2023 12:00:00 AM,2,625,684
21228,3/19/2023 12:00:00 AM,1,503,544
21228,3/20/2023 12:00:00 AM,1,471,523
21228,3/21/2023 12:00:00 AM,1,409,457
21228,3/22/2023 12:00:00 AM,1,563,617
21301,2/28/2023 12:00:00 AM,1,374,415
21301,3/1/2023 12:00:00 AM,2,399,475
21301,3/2/2023 12:00:00 AM,1,280,427
21301,3/3/2023 12:00:00 AM,1,321,481
21301,3/4/2023 12:00:00 AM,1,270,431
21301,3/5/2023 12:00:00 AM,1,218,456
21301,3/6/2023 12:00:00 AM,1,267,454
21301,3/7/2023 12:00:00 AM,1,357,437
21301,3/8/2023 12:00:00 AM,1,419,467
21301,3/9/2023 12:00:00 AM,1,388,423
21301,3/10/2023 12:00:00 AM,1,327,397
21301,3/11/2023 12:00:00 AM,1,371,401
21301,3/12/2023 12:00:00 AM,1,362,369
21301,3/13/2023 12:00:00 AM,1,327,415
21301,3/14/2023 12:00:00 AM,1,351,397
21301,3/15/2023 12:00:00 AM,1,248,285
21301,3/16/2023 12:00:00 AM,1,390,405
21301,3/17/2023 12:00:00 AM,1,400,431
21301,3/18/2023 12:00:00 AM,1,316,352
21301,3/19/2023 12:00:00 AM,1,372,393
21301,3/20/2023 12:00:00 AM,1,429,557
21301,3/21/2023 12:00:00 AM,1,397,407
21301,3/22/2023 12:00:00 AM,1,146,147
21302,2/28/2023 12:00:00 AM,1,456,472
21302,3/1/2023 12:00:00 AM,1,451,501
21302,3/2/2023 12:00:00 AM,1,450,465
21302,3/3/2023 12:00:00 AM,1,374,406
21302,3/4/2023 12:00:00 AM,1,638,717
21302,3/5/2023 12:00:00 AM,1,486,500
21302,3/6/2023 12:00:00 AM,1,392,424
21302,3/7/2023 12:00:00 AM,1,439,472
21302,3/8/2023 12:00:00 AM,1,413,433
21302,3/9/2023 12:00:00 AM,1,459,499
21302,3/10/2023 12:00:00 AM,1,402,407
21302,3/11/2023 12:00:00 AM,1,491,503
21302,3/12/2023 12:00:00 AM,1,156,160
21302,3/13/2023 12:00:00 AM,1,476,498
21302,3/14/2023 12:00:00 AM,1,406,432
21302,3/15/2023 12:00:00 AM,1,439,450
21302,3/16/2023 12:00:00 AM,1,464,478
21302,3/17/2023 12:00:00 AM,1,317,325
21302,3/18/2023 12:00:00 AM,1,403,428
21302,3/19/2023 12:00:00 AM,1,542,564
21302,3/20/2023 12:00:00 AM,2,308,344
21302,3/21/2023 12:00:00 AM,1,444,466
21302,3/22/2023 12:00:00 AM,1,433,455
21303,2/28/2023 12:00:00 AM,1,386,423
21303,3/1/2023 12:00:00 AM,1,419,462
21303,3/2/2023 12:00:00 AM,1,479,511
21303,3/3/2023 12:00:00 AM,1,232,247
21303,3/4/2023 12:00:00 AM,1,552,583
21303,3/5/2023 12:00:00 AM,1,534,579
21303,3/6/2023 12:00:00 AM,1,486,549
21303,3/7/2023 12:00:00 AM,1,424,463
21303,3/8/2023 12:00:00 AM,1,440,475
21303,3/9/2023 12:00:00 AM,1,415,432
21303,3/10/2023 12:00:00 AM,2,549,571
21303,3/11/2023 12:00:00 AM,1,497,532
21303,3/13/2023 12:00:00 AM,1,561,617
21303,3/14/2023 12:00:00 AM,1,527,547
21303,3/15/2023 12:00:00 AM,1,473,495
21303,3/16/2023 12:00:00 AM,1,492,512
21303,3/17/2023 12:00:00 AM,1,471,544
21303,3/18/2023 12:00:00 AM,1,501,548
21303,3/20/2023 12:00:00 AM,1,452,473
21303,3/21/2023 12:00:00 AM,1,513,539
21304,2/28/2023 12:00:00 AM,1,401,470
21304,3/1/2023 12:00:00 AM,1,443,487
21304,3/2/2023 12:00:00 AM,1,467,509
21304,3/3/2023 12:00:00 AM,1,458,500
21304,3/4/2023 12:00:00 AM,1,468,511
21304,3/5/2023 12:00:00 AM,2,564,609
21304,3/6/2023 12:00:00 AM,1,432,478
21304,3/7/2023 12:00:00 AM,1,479,513
21304,3/8/2023 12:00:00 AM,1,532,577
21304,3/9/2023 12:00:00 AM,1,399,440
21304,3/10/2023 12:00:00 AM,1,382,396
21304,3/11/2023 12:00:00 AM,1,407,436
21304,3/12/2023 12:00:00 AM,1,486,514
21304,3/13/2023 12:00:00 AM,1,446,494
21304,3/14/2023 12:00:00 AM,1,594,662
21304,3/15/2023 12:00:00 AM,2,263,295
21304,3/16/2023 12:00:00 AM,2,568,616
21304,3/17/2023 12:00:00 AM,2,537,608
21304,3/18/2023 12:00:00 AM,2,614,648
21304,3/19/2023 12:00:00 AM,2,584,635
21304,3/20/2023 12:00:00 AM,1,411,442
21304,3/21/2023 12:00:00 AM,1,484,513
21304,3/22/2023 12:00:00 AM,1,424,447
21305,3/2/2023 12:00:00 AM,1,449,469
21305,3/3/2023 12:00:00 AM,1,538,595
21305,3/5/2023 12:00:00 AM,1,561,624
21305,3/6/2023 12:00:00 AM,2,418,464
21305,3/7/2023 12:00:00 AM,1,515,533
21305,3/8/2023 12:00:00 AM,1,568,602
21305,3/9/2023 12:00:00 AM,1,477,540
21305,3/10/2023 12:00:00 AM,1,546,583
21305,3/11/2023 12:00:00 AM,1,336,394
21305,3/12/2023 12:00:00 AM,1,577,624
21305,3/13/2023 12:00:00 AM,1,531,578
21305,3/14/2023 12:00:00 AM,1,455,501
21305,3/15/2023 12:00:00 AM,2,420,466
21305,3/16/2023 12:00:00 AM,1,478,513
21305,3/17/2023 12:00:00 AM,1,434,492
21305,3/18/2023 12:00:00 AM,1,434,486
21305,3/20/2023 12:00:00 AM,1,513,522
21305,3/21/2023 12:00:00 AM,1,458,487
21305,3/22/2023 12:00:00 AM,1,140,153
21306,2/28/2023 12:00:00 AM,1,397,405
21306,3/1/2023 12:00:00 AM,1,497,517
21306,3/2/2023 12:00:00 AM,1,496,511
21306,3/3/2023 12:00:00 AM,1,454,477
21306,3/4/2023 12:00:00 AM,1,518,544
21306,3/5/2023 12:00:00 AM,1,557,571
21306,3/6/2023 12:00:00 AM,1,423,438
21306,3/7/2023 12:00:00 AM,1,423,427
21306,3/8/2023 12:00:00 AM,1,401,423
21306,3/9/2023 12:00:00 AM,1,430,447
21306,3/10/2023 12:00:00 AM,2,626,692
21306,3/11/2023 12:00:00 AM,1,439,454
21306,3/12/2023 12:00:00 AM,1,543,545
21306,3/13/2023 12:00:00 AM,1,418,430
21306,3/14/2023 12:00:00 AM,2,642,687
21306,3/15/2023 12:00:00 AM,1,466,528
21306,3/16/2023 12:00:00 AM,1,445,456
21306,3/17/2023 12:00:00 AM,1,466,466
21306,3/18/2023 12:00:00 AM,1,504,528
21306,3/19/2023 12:00:00 AM,1,627,710
21306,3/20/2023 12:00:00 AM,1,311,342
21306,3/21/2023 12:00:00 AM,1,461,478
21306,3/22/2023 12:00:00 AM,1,448,475
21307,3/1/2023 12:00:00 AM,1,410,437
21307,3/2/2023 12:00:00 AM,1,448,483
21307,3/3/2023 12:00:00 AM,2,537,595
21307,3/4/2023 12:00:00 AM,1,446,467
21307,3/5/2023 12:00:00 AM,1,323,376
21307,3/6/2023 12:00:00 AM,1,576,606
21307,3/7/2023 12:00:00 AM,1,470,504
21307,3/8/2023 12:00:00 AM,1,414,442
21307,3/9/2023 12:00:00 AM,1,404,444
21307,3/10/2023 12:00:00 AM,2,455,509
21307,3/11/2023 12:00:00 AM,1,450,474
21307,3/12/2023 12:00:00 AM,2,452,475
21307,3/13/2023 12:00:00 AM,1,546,604
21307,3/14/2023 12:00:00 AM,1,94,94
21307,3/15/2023 12:00:00 AM,1,397,407
21307,3/16/2023 12:00:00 AM,1,670,699
21307,3/17/2023 12:00:00 AM,1,153,172
21307,3/19/2023 12:00:00 AM,1,431,480
21307,3/20/2023 12:00:00 AM,2,550,627
21307,3/21/2023 12:00:00 AM,1,503,533
21307,3/22/2023 12:00:00 AM,1,316,336
21311,2/28/2023 12:00:00 AM,1,339,348
21311,3/1/2023 12:00:00 AM,1,388,401
21311,3/2/2023 12:00:00 AM,1,347,368
21311,3/3/2023 12:00:00 AM,1,570,585
21311,3/4/2023 12:00:00 AM,1,718,752
21311,3/5/2023 12:00:00 AM,2,618,701
21311,3/6/2023 12:00:00 AM,1,241,275
21311,3/7/2023 12:00:00 AM,1,358,380
21311,3/8/2023 12:00:00 AM,1,368,400
21311,3/9/2023 12:00:00 AM,1,386,433
21311,3/10/2023 12:00:00 AM,1,506,535
21311,3/11/2023 12:00:00 AM,1,835,876
21311,3/22/2023 12:00:00 AM,1,365,411
21312,2/28/2023 12:00:00 AM,1,399,412
21312,3/1/2023 12:00:00 AM,1,410,429
21312,3/2/2023 12:00:00 AM,1,426,439
21312,3/3/2023 12:00:00 AM,1,407,432
21312,3/4/2023 12:00:00 AM,1,521,539
21312,3/5/2023 12:00:00 AM,2,372,382
21312,3/6/2023 12:00:00 AM,1,390,417
21312,3/7/2023 12:00:00 AM,2,508,552
21312,3/8/2023 12:00:00 AM,1,215,241
21312,3/9/2023 12:00:00 AM,1,365,373
21312,3/10/2023 12:00:00 AM,1,253,261
21312,3/11/2023 12:00:00 AM,1,490,504
21312,3/12/2023 12:00:00 AM,1,392,412
21312,3/13/2023 12:00:00 AM,1,88,101
21312,3/14/2023 12:00:00 AM,2,606,635
21312,3/15/2023 12:00:00 AM,1,414,443
21312,3/16/2023 12:00:00 AM,2,518,537
21312,3/17/2023 12:00:00 AM,1,437,463
21312,3/18/2023 12:00:00 AM,2,384,432
21312,3/22/2023 12:00:00 AM,1,297,319
21313,2/28/2023 12:00:00 AM,1,436,511
21313,3/1/2023 12:00:00 AM,1,482,545
21313,3/2/2023 12:00:00 AM,1,481,564
21313,3/3/2023 12:00:00 AM,1,474,535
21313,3/4/2023 12:00:00 AM,2,559,657
21313,3/5/2023 12:00:00 AM,1,504,529
21313,3/6/2023 12:00:00 AM,1,462,526
21313,3/7/2023 12:00:00 AM,1,505,545
21313,3/8/2023 12:00:00 AM,1,396,469
21313,3/9/2023 12:00:00 AM,2,555,593
21313,3/10/2023 12:00:00 AM,1,362,420
21313,3/11/2023 12:00:00 AM,2,665,713
21313,3/13/2023 12:00:00 AM,1,547,630
21313,3/14/2023 12:00:00 AM,1,421,496
21313,3/15/2023 12:00:00 AM,1,564,617
21313,3/16/2023 12:00:00 AM,2,593,649
21313,3/17/2023 12:00:00 AM,1,504,578
21313,3/18/2023 12:00:00 AM,1,230,298
21313,3/19/2023 12:00:00 AM,1,467,520
21313,3/20/2023 12:00:00 AM,2,440,519
21313,3/22/2023 12:00:00 AM,1,423,493
21314,2/28/2023 12:00:00 AM,1,368,400
21314,3/1/2023 12:00:00 AM,2,384,436
21314,3/2/2023 12:00:00 AM,1,311,339
21314,3/3/2023 12:00:00 AM,1,449,484
21314,3/4/2023 12:00:00 AM,1,570,630
21314,3/5/2023 12:00:00 AM,2,486,526
21314,3/6/2023 12:00:00 AM,1,231,267
21314,3/7/2023 12:00:00 AM,1,391,450
21314,3/8/2023 12:00:00 AM,1,444,488
21314,3/9/2023 12:00:00 AM,1,412,442
21314,3/10/2023 12:00:00 AM,1,364,395
21314,3/11/2023 12:00:00 AM,2,536,588
21314,3/12/2023 12:00:00 AM,1,580,628
21314,3/13/2023 12:00:00 AM,2,511,551
21314,3/14/2023 12:00:00 AM,2,455,514
21314,3/15/2023 12:00:00 AM,2,546,601
21314,3/16/2023 12:00:00 AM,1,381,429
21314,3/17/2023 12:00:00 AM,1,341,364
21314,3/18/2023 12:00:00 AM,1,348,374
21314,3/19/2023 12:00:00 AM,2,416,469
21314,3/21/2023 12:00:00 AM,1,65,66
21314,3/22/2023 12:00:00 AM,1,435,470
21315,2/28/2023 12:00:00 AM,1,384,403
21315,3/1/2023 12:00:00 AM,1,279,545
21315,3/2/2023 12:00:00 AM,1,222,425
21315,3/3/2023 12:00:00 AM,1,275,528
21315,3/4/2023 12:00:00 AM,1,193,349
21315,3/5/2023 12:00:00 AM,1,389,540
21315,3/6/2023 12:00:00 AM,1,266,480
21315,3/7/2023 12:00:00 AM,1,193,313
21315,3/8/2023 12:00:00 AM,1,253,398
21315,3/9/2023 12:00:00 AM,1,244,327
21315,3/11/2023 12:00:00 AM,1,384,589
21315,3/12/2023 12:00:00 AM,1,390,578
21315,3/14/2023 12:00:00 AM,2,319,481
21315,3/15/2023 12:00:00 AM,2,342,623
21315,3/16/2023 12:00:00 AM,2,435,574
21315,3/17/2023 12:00:00 AM,2,238,398
21315,3/18/2023 12:00:00 AM,1,337,503
21315,3/19/2023 12:00:00 AM,1,353,456
21315,3/20/2023 12:00:00 AM,1,266,394
21315,3/21/2023 12:00:00 AM,1,311,423
21316,2/28/2023 12:00:00 AM,1,386,405
21316,3/1/2023 12:00:00 AM,1,401,426
21316,3/2/2023 12:00:00 AM,1,414,442
21316,3/3/2023 12:00:00 AM,1,313,334
21316,3/4/2023 12:00:00 AM,2,474,540
21316,3/5/2023 12:00:00 AM,1,416,455
21316,3/6/2023 12:00:00 AM,1,342,364
21316,3/7/2023 12:00:00 AM,1,382,417
21316,3/8/2023 12:00:00 AM,2,525,549
21316,3/9/2023 12:00:00 AM,1,149,150
21316,3/10/2023 12:00:00 AM,1,298,312
21316,3/11/2023 12:00:00 AM,1,472,493
21316,3/12/2023 12:00:00 AM,1,430,456
21316,3/13/2023 12:00:00 AM,3,395,420
21316,3/14/2023 12:00:00 AM,1,439,459
21316,3/15/2023 12:00:00 AM,1,534,551
21316,3/16/2023 12:00:00 AM,1,217,233
21316,3/17/2023 12:00:00 AM,2,397,426
21316,3/18/2023 12:00:00 AM,1,489,514
21316,3/19/2023 12:00:00 AM,1,226,237
21316,3/20/2023 12:00:00 AM,1,347,366
21316,3/21/2023 12:00:00 AM,1,328,333
21316,3/22/2023 12:00:00 AM,1,401,427
21317,2/28/2023 12:00:00 AM,1,438,478
21317,3/1/2023 12:00:00 AM,1,477,510
21317,3/2/2023 12:00:00 AM,1,492,508
21317,3/3/2023 12:00:00 AM,1,469,511
21317,3/4/2023 12:00:00 AM,1,598,642
21317,3/5/2023 12:00:00 AM,1,450,491
21317,3/6/2023 12:00:00 AM,1,464,491
21317,3/7/2023 12:00:00 AM,1,467,499
21317,3/8/2023 12:00:00 AM,1,449,475
21317,3/9/2023 12:00:00 AM,1,505,546
21317,3/10/2023 12:00:00 AM,1,523,554
21317,3/11/2023 12:00:00 AM,1,586,612
21317,3/12/2023 12:00:00 AM,1,662,707
21317,3/13/2023 12:00:00 AM,1,551,606
21317,3/14/2023 12:00:00 AM,1,587,622
21317,3/15/2023 12:00:00 AM,1,596,642
21317,3/16/2023 12:00:00 AM,1,624,662
21317,3/17/2023 12:00:00 AM,1,629,669
21317,3/18/2023 12:00:00 AM,1,493,518
21317,3/19/2023 12:00:00 AM,1,578,604
21317,3/20/2023 12:00:00 AM,1,506,551
21317,3/21/2023 12:00:00 AM,1,528,555
21317,3/22/2023 12:00:00 AM,1,420,451
21318,2/28/2023 12:00:00 AM,1,454,473
21318,3/1/2023 12:00:00 AM,1,420,467
21318,3/2/2023 12:00:00 AM,1,478,514
21318,3/3/2023 12:00:00 AM,1,457,498
21318,3/4/2023 12:00:00 AM,2,522,559
21318,3/5/2023 12:00:00 AM,1,406,439
21318,3/6/2023 12:00:00 AM,1,469,507
21318,3/7/2023 12:00:00 AM,1,483,515
21318,3/8/2023 12:00:00 AM,1,477,529
21318,3/9/2023 12:00:00 AM,1,424,473
21318,3/10/2023 12:00:00 AM,1,490,538
21318,3/11/2023 12:00:00 AM,1,411,420
21318,3/12/2023 12:00:00 AM,1,454,467
21318,3/13/2023 12:00:00 AM,1,492,535
21318,3/14/2023 12:00:00 AM,1,606,667
21318,3/15/2023 12:00:00 AM,1,478,508
21318,3/16/2023 12:00:00 AM,1,496,579
21318,3/17/2023 12:00:00 AM,1,836,840
21318,3/18/2023 12:00:00 AM,1,491,521
21318,3/19/2023 12:00:00 AM,1,435,480
21318,3/20/2023 12:00:00 AM,1,407,451
21318,3/21/2023 12:00:00 AM,1,456,482
21318,3/22/2023 12:00:00 AM,1,462,501
21319,3/1/2023 12:00:00 AM,1,203,239
21319,3/2/2023 12:00:00 AM,1,417,476
21319,3/3/2023 12:00:00 AM,2,215,245
21319,3/4/2023 12:00:00 AM,2,383,431
21319,3/5/2023 12:00:00 AM,1,366,399
21319,3/6/2023 12:00:00 AM,2,276,307
21319,3/7/2023 12:00:00 AM,1,179,195
21319,3/8/2023 12:00:00 AM,2,339,367
21319,3/9/2023 12:00:00 AM,1,315,358
21319,3/10/2023 12:00:00 AM,2,351,394
21319,3/11/2023 12:00:00 AM,2,456,537
21319,3/12/2023 12:00:00 AM,2,399,441
21319,3/13/2023 12:00:00 AM,2,444,482
21319,3/14/2023 12:00:00 AM,2,414,479
21319,3/15/2023 12:00:00 AM,1,187,205
21319,3/16/2023 12:00:00 AM,2,278,299
21319,3/17/2023 12:00:00 AM,1,172,204
21319,3/18/2023 12:00:00 AM,1,261,295
21319,3/19/2023 12:00:00 AM,2,304,373
21319,3/20/2023 12:00:00 AM,1,250,293
21319,3/21/2023 12:00:00 AM,1,353,380
21319,3/22/2023 12:00:00 AM,1,293,323
21320,3/3/2023 12:00:00 AM,1,355,395
21320,3/4/2023 12:00:00 AM,1,468,504
21320,3/11/2023 12:00:00 AM,2,542,581
21320,3/12/2023 12:00:00 AM,1,375,380
21320,3/13/2023 12:00:00 AM,1,297,329
21320,3/14/2023 12:00:00 AM,1,452,488
21320,3/15/2023 12:00:00 AM,1,395,453
21320,3/18/2023 12:00:00 AM,2,570,610
21320,3/20/2023 12:00:00 AM,1,376,426
21320,3/21/2023 12:00:00 AM,1,341,355
21320,3/22/2023 12:00:00 AM,1,354,375
21321,3/1/2023 12:00:00 AM,2,572,645
21321,3/2/2023 12:00:00 AM,2,466,492
21321,3/3/2023 12:00:00 AM,1,519,586
21321,3/4/2023 12:00:00 AM,1,439,447
21321,3/5/2023 12:00:00 AM,1,637,732
21321,3/6/2023 12:00:00 AM,1,428,448
21321,3/7/2023 12:00:00 AM,1,523,571
21321,3/8/2023 12:00:00 AM,1,493,533
21321,3/9/2023 12:00:00 AM,1,483,503
21321,3/10/2023 12:00:00 AM,1,549,588
21321,3/12/2023 12:00:00 AM,1,598,621
21321,3/13/2023 12:00:00 AM,1,641,666
21321,3/14/2023 12:00:00 AM,1,710,748
21321,3/15/2023 12:00:00 AM,1,565,601
21321,3/16/2023 12:00:00 AM,1,735,836
21321,3/17/2023 12:00:00 AM,1,359,393
21321,3/18/2023 12:00:00 AM,2,722,792
21321,3/19/2023 12:00:00 AM,1,516,561
21321,3/22/2023 12:00:00 AM,1,399,425
21322,3/2/2023 12:00:00 AM,1,218,247
21322,3/4/2023 12:00:00 AM,1,70,70
21322,3/6/2023 12:00:00 AM,1,338,350
21322,3/7/2023 12:00:00 AM,1,403,440
21322,3/9/2023 12:00:00 AM,1,102,106
21323,2/28/2023 12:00:00 AM,1,396,438
21323,3/1/2023 12:00:00 AM,1,480,504
21323,3/2/2023 12:00:00 AM,1,547,573
21323,3/3/2023 12:00:00 AM,1,571,601
21323,3/4/2023 12:00:00 AM,1,452,475
21323,3/5/2023 12:00:00 AM,1,326,335
21323,3/6/2023 12:00:00 AM,1,402,446
21323,3/7/2023 12:00:00 AM,1,629,684
21323,3/8/2023 12:00:00 AM,2,580,627
21323,3/9/2023 12:00:00 AM,1,374,402
21323,3/10/2023 12:00:00 AM,1,499,524
21323,3/11/2023 12:00:00 AM,2,461,506
21323,3/12/2023 12:00:00 AM,2,145,152
21323,3/13/2023 12:00:00 AM,1,468,500
21323,3/14/2023 12:00:00 AM,1,455,474
21323,3/17/2023 12:00:00 AM,2,650,730
21323,3/18/2023 12:00:00 AM,1,281,289
21323,3/19/2023 12:00:00 AM,1,598,633
