Id,ActivityDay,ZoneName,Min,Max,Calories,Minutes
22514,3/7/2023,Out of Range,30,117,3140,1406
22514,3/7/2023,Fat Burn,117,145,210,33
22514,3/7/2023,Cardio,145,180,0,0
22514,3/7/2023,Peak,180,220,0,0
22514,3/8/2023,Out of Range,30,118,2650,1423
22514,3/8/2023,Fat Burn,118,146,115,16
22514,3/8/2023,Cardio,146,180,0,0
22514,3/8/2023,Peak,180,220,0,0
22514,3/9/2023,Out of Range,30,117,2522,1431
22514,3/9/2023,Fat Burn,117,145,59,8
22514,3/9/2023,Cardio,145,180,0,0
22514,3/9/2023,Peak,180,220,0,0
22514,3/10/2023,Out of Range,30,116,2876,1417
22514,3/10/2023,Fat Burn,116,144,149,22
22514,3/10/2023,Cardio,144,179,0,0
22514,3/10/2023,Peak,179,220,0,0
22514,3/11/2023,Out of Range,30,115,2180,1436
22514,3/11/2023,Fat Burn,115,144,16,3
22514,3/11/2023,Cardio,144,179,0,0
22514,3/11/2023,Peak,179,220,0,0
22514,3/12/2023,Out of Range,30,115,1862,1327
22514,3/12/2023,Fat Burn,115,143,7,1
22514,3/12/2023,Cardio,143,179,0,0
22514,3/12/2023,Peak,179,220,0,0
22514,3/13/2023,Out of Range,30,115,2299,1436
22514,3/13/2023,Fat Burn,115,143,16,3
22514,3/13/2023,Cardio,143,179,0,0
22514,3/13/2023,Peak,179,220,0,0
22514,3/14/2023,Out of Range,30,115,2528,1432
22514,3/14/2023,Fat Burn,115,143,54,7
22514,3/14/2023,Cardio,143,179,0,0
22514,3/14/2023,Peak,179,220,0,0
22514,3/15/2023,Out of Range,30,115,2344,1412
22514,3/15/2023,Fat Burn,115,143,201,27
22514,3/15/2023,Cardio,143,179,0,0
22514,3/15/2023,Peak,179,220,0,0
22514,3/16/2023,Out of Range,30,115,3086,1404
22514,3/16/2023,Fat Burn,115,144,240,35
22514,3/16/2023,Cardio,144,179,0,0
22514,3/16/2023,Peak,179,220,0,0
22514,3/17/2023,Out of Range,30,115,3459,1403
22514,3/17/2023,Fat Burn,115,144,248,36
22514,3/17/2023,Cardio,144,179,0,0
22514,3/17/2023,Peak,179,220,0,0
22514,3/18/2023,Out of Range,30,115,2572,1438
22514,3/18/2023,Fat Burn,115,143,3,1
22514,3/18/2023,Cardio,143,179,0,0
22514,3/18/2023,Peak,179,220,0,0
22514,3/19/2023,Out of Range,30,114,1666,1202
22514,3/19/2023,Fat Burn,114,143,0,0
22514,3/19/2023,Cardio,143,179,0,0
22514,3/19/2023,Peak,179,220,0,0
22515,2/28/2023,Out of Range,30,125,3129,1438
22515,2/28/2023,Fat Burn,125,148,6,1
22515,2/28/2023,Cardio,148,176,0,0
22515,2/28/2023,Peak,176,220,0,0
22515,3/1/2023,Out of Range,30,121,2879,1432
22515,3/1/2023,Fat Burn,121,145,55,7
22515,3/1/2023,Cardio,145,175,0,0
22515,3/1/2023,Peak,175,220,0,0
22515,3/2/2023,Out of Range,30,121,2676,1438
22515,3/2/2023,Fat Burn,121,145,6,1
22515,3/2/2023,Cardio,145,175,0,0
22515,3/2/2023,Peak,175,220,0,0
22515,3/3/2023,Out of Range,30,120,3074,1432
22515,3/3/2023,Fat Burn,120,145,42,6
22515,3/3/2023,Cardio,145,175,1,1
22515,3/3/2023,Peak,175,220,0,0
22515,3/4/2023,Out of Range,30,122,2518,1434
22515,3/4/2023,Fat Burn,122,146,33,5
22515,3/4/2023,Cardio,146,176,0,0
22515,3/4/2023,Peak,176,220,0,0
22515,3/5/2023,Out of Range,30,120,2429,1422
22515,3/5/2023,Fat Burn,120,144,86,14
22515,3/5/2023,Cardio,144,175,33,3
22515,3/5/2023,Peak,175,220,0,0
22515,3/6/2023,Out of Range,30,119,2100,1435
22515,3/6/2023,Fat Burn,119,144,22,4
22515,3/6/2023,Cardio,144,175,0,0
22515,3/6/2023,Peak,175,220,0,0
22515,3/7/2023,Out of Range,30,119,3571,1416
22515,3/7/2023,Fat Burn,119,144,158,23
22515,3/7/2023,Cardio,144,175,0,0
22515,3/7/2023,Peak,175,220,0,0
22515,3/8/2023,Out of Range,30,120,2707,1433
22515,3/8/2023,Fat Burn,120,144,44,6
22515,3/8/2023,Cardio,144,175,0,0
22515,3/8/2023,Peak,175,220,0,0
22515,3/9/2023,Out of Range,30,119,2900,1423
22515,3/9/2023,Fat Burn,119,144,88,12
22515,3/9/2023,Cardio,144,175,44,4
22515,3/9/2023,Peak,175,220,0,0
22515,3/10/2023,Out of Range,30,119,2951,1434
22515,3/10/2023,Fat Burn,119,144,34,5
22515,3/10/2023,Cardio,144,175,0,0
22515,3/10/2023,Peak,175,220,0,0
22515,3/11/2023,Out of Range,30,120,2202,1435
22515,3/11/2023,Fat Burn,120,145,26,4
22515,3/11/2023,Cardio,145,175,0,0
22515,3/11/2023,Peak,175,220,0,0
22515,3/12/2023,Out of Range,30,120,2227,1433
22515,3/12/2023,Fat Burn,120,145,33,4
22515,3/12/2023,Cardio,145,175,12,2
22515,3/12/2023,Peak,175,220,0,0
22515,3/13/2023,Out of Range,30,120,2766,1438
22515,3/13/2023,Fat Burn,120,144,5,1
22515,3/13/2023,Cardio,144,175,0,0
22515,3/13/2023,Peak,175,220,0,0
22515,3/14/2023,Out of Range,30,119,2534,1419
22515,3/14/2023,Fat Burn,119,144,126,20
22515,3/14/2023,Cardio,144,175,0,0
22515,3/14/2023,Peak,175,220,0,0
22515,3/15/2023,Out of Range,30,118,2396,1438
22515,3/15/2023,Fat Burn,118,143,7,1
22515,3/15/2023,Cardio,143,175,0,0
22515,3/15/2023,Peak,175,220,0,0
22515,3/16/2023,Out of Range,30,119,2539,1434
22515,3/16/2023,Fat Burn,119,144,30,5
22515,3/16/2023,Cardio,144,175,0,0
22515,3/16/2023,Peak,175,220,0,0
22515,3/17/2023,Out of Range,30,118,2626,1424
22515,3/17/2023,Fat Burn,118,143,98,15
22515,3/17/2023,Cardio,143,175,0,0
22515,3/17/2023,Peak,175,220,0,0
22515,3/18/2023,Out of Range,30,118,2219,1438
22515,3/18/2023,Fat Burn,118,143,6,1
22515,3/18/2023,Cardio,143,175,0,0
22515,3/18/2023,Peak,175,220,0,0
22515,3/19/2023,Out of Range,30,119,2501,1421
22515,3/19/2023,Fat Burn,119,144,101,16
22515,3/19/2023,Cardio,144,175,27,2
22515,3/19/2023,Peak,175,220,0,0
22515,3/20/2023,Out of Range,30,118,3157,1430
22515,3/20/2023,Fat Burn,118,143,68,9
22515,3/20/2023,Cardio,143,175,0,0
22515,3/20/2023,Peak,175,220,0,0
22515,3/21/2023,Out of Range,30,117,3380,1425
22515,3/21/2023,Fat Burn,117,143,91,14
22515,3/21/2023,Cardio,143,174,0,0
22515,3/21/2023,Peak,174,220,0,0
22515,3/22/2023,Out of Range,30,117,1447,807
22515,3/22/2023,Fat Burn,117,142,10,2
22515,3/22/2023,Cardio,142,174,0,0
22515,3/22/2023,Peak,174,220,0,0
22601,3/7/2023,Out of Range,30,128,1764,1264
22601,3/7/2023,Fat Burn,128,144,11,2
22601,3/7/2023,Cardio,144,164,0,0
22601,3/7/2023,Peak,164,220,0,0
22601,3/8/2023,Out of Range,30,126,2436,1439
22601,3/8/2023,Fat Burn,126,143,0,0
22601,3/8/2023,Cardio,143,164,0,0
22601,3/8/2023,Peak,164,220,0,0
22601,3/9/2023,Out of Range,30,125,2549,1436
22601,3/9/2023,Fat Burn,125,142,14,3
22601,3/9/2023,Cardio,142,164,0,0
22601,3/9/2023,Peak,164,220,0,0
22601,3/10/2023,Out of Range,30,126,2822,1429
22601,3/10/2023,Fat Burn,126,143,32,9
22601,3/10/2023,Cardio,143,164,4,1
22601,3/10/2023,Peak,164,220,0,0
22601,3/11/2023,Out of Range,30,127,2392,1421
22601,3/11/2023,Fat Burn,127,144,108,18
22601,3/11/2023,Cardio,144,164,0,0
22601,3/11/2023,Peak,164,220,0,0
22601,3/12/2023,Out of Range,30,127,2010,1438
22601,3/12/2023,Fat Burn,127,143,5,1
22601,3/12/2023,Cardio,143,164,0,0
22601,3/12/2023,Peak,164,220,0,0
22601,3/13/2023,Out of Range,30,127,294,250
22601,3/13/2023,Fat Burn,127,143,0,0
22601,3/13/2023,Cardio,143,164,0,0
22601,3/13/2023,Peak,164,220,0,0
22601,3/14/2023,Out of Range,30,127,12,10
22601,3/14/2023,Fat Burn,127,143,0,0
22601,3/14/2023,Cardio,143,164,0,0
22601,3/14/2023,Peak,164,220,0,0
22601,3/15/2023,Out of Range,30,127,1690,1439
22601,3/15/2023,Fat Burn,127,143,0,0
22601,3/15/2023,Cardio,143,164,0,0
22601,3/15/2023,Peak,164,220,0,0
22601,3/16/2023,Out of Range,30,127,1690,1439
22601,3/16/2023,Fat Burn,127,143,0,0
22601,3/16/2023,Cardio,143,164,0,0
22601,3/16/2023,Peak,164,220,0,0
22601,3/17/2023,Out of Range,30,127,1690,1439
22601,3/17/2023,Fat Burn,127,143,0,0
22601,3/17/2023,Cardio,143,164,0,0
22601,3/17/2023,Peak,164,220,0,0
22601,3/18/2023,Out of Range,30,127,1690,1439
22601,3/18/2023,Fat Burn,127,143,0,0
22601,3/18/2023,Cardio,143,164,0,0
22601,3/18/2023,Peak,164,220,0,0
22601,3/19/2023,Out of Range,30,127,1690,1439
22601,3/19/2023,Fat Burn,127,143,0,0
22601,3/19/2023,Cardio,143,164,0,0
22601,3/19/2023,Peak,164,220,0,0
22601,3/20/2023,Out of Range,30,127,1690,1439
22601,3/20/2023,Fat Burn,127,143,0,0
22601,3/20/2023,Cardio,143,164,0,0
22601,3/20/2023,Peak,164,220,0,0
22601,3/21/2023,Out of Range,30,127,1962,1412
22601,3/21/2023,Fat Burn,127,144,119,27
22601,3/21/2023,Cardio,144,164,0,0
22601,3/21/2023,Peak,164,220,0,0
22601,3/22/2023,Out of Range,30,127,1283,805
22601,3/22/2023,Fat Burn,127,144,4,1
22601,3/22/2023,Cardio,144,164,0,0
22601,3/22/2023,Peak,164,220,0,0
22602,3/1/2023,Out of Range,30,116,1981,1426
22602,3/1/2023,Fat Burn,116,139,68,13
22602,3/1/2023,Cardio,139,167,0,0
22602,3/1/2023,Peak,167,220,0,0
22602,3/2/2023,Out of Range,30,117,2066,1438
22602,3/2/2023,Fat Burn,117,140,4,1
22602,3/2/2023,Cardio,140,168,0,0
22602,3/2/2023,Peak,168,220,0,0
22602,3/3/2023,Out of Range,30,116,2089,1405
22602,3/3/2023,Fat Burn,116,139,180,34
22602,3/3/2023,Cardio,139,167,0,0
22602,3/3/2023,Peak,167,220,0,0
22602,3/4/2023,Out of Range,30,116,2271,1436
22602,3/4/2023,Fat Burn,116,139,11,3
22602,3/4/2023,Cardio,139,167,0,0
22602,3/4/2023,Peak,167,220,0,0
22602,3/5/2023,Out of Range,30,116,1922,1435
22602,3/5/2023,Fat Burn,116,139,18,4
22602,3/5/2023,Cardio,139,167,0,0
22602,3/5/2023,Peak,167,220,0,0
22602,3/6/2023,Out of Range,30,115,1932,1439
22602,3/6/2023,Fat Burn,115,138,0,0
22602,3/6/2023,Cardio,138,167,0,0
22602,3/6/2023,Peak,167,220,0,0
22602,3/7/2023,Out of Range,30,115,1978,1430
22602,3/7/2023,Fat Burn,115,138,37,8
22602,3/7/2023,Cardio,138,167,5,1
22602,3/7/2023,Peak,167,220,0,0
22602,3/8/2023,Out of Range,30,114,2050,1437
22602,3/8/2023,Fat Burn,114,138,5,2
22602,3/8/2023,Cardio,138,167,0,0
22602,3/8/2023,Peak,167,220,0,0
22602,3/9/2023,Out of Range,30,113,2125,1422
22602,3/9/2023,Fat Burn,113,137,86,17
22602,3/9/2023,Cardio,137,167,0,0
22602,3/9/2023,Peak,167,220,0,0
22602,3/10/2023,Out of Range,30,114,2015,1331
22602,3/10/2023,Fat Burn,114,138,2,2
22602,3/10/2023,Cardio,138,167,0,0
22602,3/10/2023,Peak,167,220,0,0
22603,2/28/2023,Out of Range,30,129,2267,1410
22603,2/28/2023,Fat Burn,129,149,191,29
22603,2/28/2023,Cardio,149,174,0,0
22603,2/28/2023,Peak,174,220,0,0
22603,3/1/2023,Out of Range,30,125,2495,1438
22603,3/1/2023,Fat Burn,125,146,2,1
22603,3/1/2023,Cardio,146,173,0,0
22603,3/1/2023,Peak,173,220,0,0
22603,3/2/2023,Out of Range,30,125,2663,1437
22603,3/2/2023,Fat Burn,125,146,8,2
22603,3/2/2023,Cardio,146,173,0,0
22603,3/2/2023,Peak,173,220,0,0
22603,3/3/2023,Out of Range,30,125,2715,1430
22603,3/3/2023,Fat Burn,125,146,43,9
22603,3/3/2023,Cardio,146,173,0,0
22603,3/3/2023,Peak,173,220,0,0
22603,3/4/2023,Out of Range,30,125,2567,1418
22603,3/4/2023,Fat Burn,125,146,125,20
22603,3/4/2023,Cardio,146,173,10,1
22603,3/4/2023,Peak,173,220,0,0
22603,3/5/2023,Out of Range,30,124,2203,1426
22603,3/5/2023,Fat Burn,124,146,74,13
22603,3/5/2023,Cardio,146,172,0,0
22603,3/5/2023,Peak,172,220,0,0
22603,3/6/2023,Out of Range,30,123,2480,1437
22603,3/6/2023,Fat Burn,123,145,12,2
22603,3/6/2023,Cardio,145,172,0,0
22603,3/6/2023,Peak,172,220,0,0
22603,3/7/2023,Out of Range,30,123,2693,1438
22603,3/7/2023,Fat Burn,123,145,5,1
22603,3/7/2023,Cardio,145,172,0,0
22603,3/7/2023,Peak,172,220,0,0
22603,3/8/2023,Out of Range,30,123,2576,1435
22603,3/8/2023,Fat Burn,123,145,18,4
22603,3/8/2023,Cardio,145,172,0,0
22603,3/8/2023,Peak,172,220,0,0
22603,3/9/2023,Out of Range,30,122,2483,1412
22603,3/9/2023,Fat Burn,122,144,153,25
22603,3/9/2023,Cardio,144,172,18,2
22603,3/9/2023,Peak,172,220,0,0
22603,3/10/2023,Out of Range,30,122,2526,1438
22603,3/10/2023,Fat Burn,122,144,5,1
22603,3/10/2023,Cardio,144,172,0,0
22603,3/10/2023,Peak,172,220,0,0
22603,3/11/2023,Out of Range,30,121,1829,1351
22603,3/11/2023,Fat Burn,121,144,15,4
22603,3/11/2023,Cardio,144,172,0,0
22603,3/11/2023,Peak,172,220,0,0
22603,3/12/2023,Out of Range,30,121,2223,1430
22603,3/12/2023,Fat Burn,121,144,46,9
22603,3/12/2023,Cardio,144,172,0,0
22603,3/12/2023,Peak,172,220,0,0
22603,3/13/2023,Out of Range,30,122,2673,1431
22603,3/13/2023,Fat Burn,122,144,35,8
22603,3/13/2023,Cardio,144,172,0,0
22603,3/13/2023,Peak,172,220,0,0
22603,3/14/2023,Out of Range,30,121,2430,1434
22603,3/14/2023,Fat Burn,121,144,22,5
22603,3/14/2023,Cardio,144,172,0,0
22603,3/14/2023,Peak,172,220,0,0
22603,3/15/2023,Out of Range,30,121,2363,1436
22603,3/15/2023,Fat Burn,121,144,13,3
22603,3/15/2023,Cardio,144,172,0,0
22603,3/15/2023,Peak,172,220,0,0
22603,3/16/2023,Out of Range,30,121,2316,1422
22603,3/16/2023,Fat Burn,121,144,6,1
22603,3/16/2023,Cardio,144,172,0,0
22603,3/16/2023,Peak,172,220,0,0
22603,3/17/2023,Out of Range,30,121,2430,1433
22603,3/17/2023,Fat Burn,121,144,34,6
22603,3/17/2023,Cardio,144,172,0,0
22603,3/17/2023,Peak,172,220,0,0
22603,3/18/2023,Out of Range,30,122,2105,1436
22603,3/18/2023,Fat Burn,122,144,21,3
22603,3/18/2023,Cardio,144,172,0,0
22603,3/18/2023,Peak,172,220,0,0
22603,3/19/2023,Out of Range,30,121,2357,1428
22603,3/19/2023,Fat Burn,121,144,63,11
22603,3/19/2023,Cardio,144,172,0,0
22603,3/19/2023,Peak,172,220,0,0
22603,3/20/2023,Out of Range,30,120,2892,1429
22603,3/20/2023,Fat Burn,120,143,43,10
22603,3/20/2023,Cardio,143,171,0,0
22603,3/20/2023,Peak,171,220,0,0
22603,3/21/2023,Out of Range,30,121,2873,1432
22603,3/21/2023,Fat Burn,121,144,30,7
22603,3/21/2023,Cardio,144,172,0,0
22603,3/21/2023,Peak,172,220,0,0
22603,3/22/2023,Out of Range,30,122,1353,800
22603,3/22/2023,Fat Burn,122,144,9,2
22603,3/22/2023,Cardio,144,172,0,0
22603,3/22/2023,Peak,172,220,0,0
22604,2/28/2023,Out of Range,30,108,2428,1358
22604,2/28/2023,Fat Burn,108,133,375,50
22604,2/28/2023,Cardio,133,163,353,31
22604,2/28/2023,Peak,163,220,0,0
22604,3/1/2023,Out of Range,30,114,3139,1359
22604,3/1/2023,Fat Burn,114,136,483,72
22604,3/1/2023,Cardio,136,165,97,8
22604,3/1/2023,Peak,165,220,0,0
22604,3/2/2023,Out of Range,30,114,3500,1371
22604,3/2/2023,Fat Burn,114,137,515,63
22604,3/2/2023,Cardio,137,165,21,2
22604,3/2/2023,Peak,165,220,41,3
22604,3/3/2023,Out of Range,30,114,3355,1432
22604,3/3/2023,Fat Burn,114,137,31,7
22604,3/3/2023,Cardio,137,165,0,0
22604,3/3/2023,Peak,165,220,0,0
22604,3/4/2023,Out of Range,30,113,3123,1386
22604,3/4/2023,Fat Burn,113,136,341,50
22604,3/4/2023,Cardio,136,164,30,3
22604,3/4/2023,Peak,164,220,0,0
22604,3/5/2023,Out of Range,30,113,2983,1380
22604,3/5/2023,Fat Burn,113,136,328,46
22604,3/5/2023,Cardio,136,164,164,12
22604,3/5/2023,Peak,164,220,16,1
22604,3/6/2023,Out of Range,30,113,3202,1372
22604,3/6/2023,Fat Burn,113,136,278,38
22604,3/6/2023,Cardio,136,164,342,27
22604,3/6/2023,Peak,164,220,31,2
22604,3/7/2023,Out of Range,30,114,3035,1382
22604,3/7/2023,Fat Burn,114,136,430,50
22604,3/7/2023,Cardio,136,165,80,7
22604,3/7/2023,Peak,165,220,0,0
22604,3/8/2023,Out of Range,30,113,2983,1415
22604,3/8/2023,Fat Burn,113,136,117,17
22604,3/8/2023,Cardio,136,164,82,7
22604,3/8/2023,Peak,164,220,0,0
22604,3/9/2023,Out of Range,30,112,3153,1354
22604,3/9/2023,Fat Burn,112,135,510,55
22604,3/9/2023,Cardio,135,164,315,24
22604,3/9/2023,Peak,164,220,100,6
22604,3/10/2023,Out of Range,30,111,2498,1402
22604,3/10/2023,Fat Burn,111,134,248,34
22604,3/10/2023,Cardio,134,164,27,3
22604,3/10/2023,Peak,164,220,0,0
22604,3/11/2023,Out of Range,30,111,3049,1408
22604,3/11/2023,Fat Burn,111,134,250,31
22604,3/11/2023,Cardio,134,164,0,0
22604,3/11/2023,Peak,164,220,0,0
22604,3/12/2023,Out of Range,30,110,2460,1383
22604,3/12/2023,Fat Burn,110,134,331,43
22604,3/12/2023,Cardio,134,164,134,13
22604,3/12/2023,Peak,164,220,0,0
22604,3/13/2023,Out of Range,30,110,2506,1365
22604,3/13/2023,Fat Burn,110,134,504,55
22604,3/13/2023,Cardio,134,164,251,19
22604,3/13/2023,Peak,164,220,0,0
22604,3/14/2023,Out of Range,30,111,2668,1411
22604,3/14/2023,Fat Burn,111,134,157,18
22604,3/14/2023,Cardio,134,164,125,10
22604,3/14/2023,Peak,164,220,0,0
22604,3/15/2023,Out of Range,30,112,2991,1371
22604,3/15/2023,Fat Burn,112,135,489,53
22604,3/15/2023,Cardio,135,164,181,15
22604,3/15/2023,Peak,164,220,0,0
22604,3/16/2023,Out of Range,30,113,2827,1394
22604,3/16/2023,Fat Burn,113,136,359,45
22604,3/16/2023,Cardio,136,164,0,0
22604,3/16/2023,Peak,164,220,0,0
22604,3/17/2023,Out of Range,30,113,2641,1300
22604,3/17/2023,Fat Burn,113,136,515,55
22604,3/17/2023,Cardio,136,164,195,16
22604,3/17/2023,Peak,164,220,0,0
22604,3/18/2023,Out of Range,30,113,2723,1360
22604,3/18/2023,Fat Burn,113,136,460,66
22604,3/18/2023,Cardio,136,164,141,13
22604,3/18/2023,Peak,164,220,0,0
22604,3/19/2023,Out of Range,30,113,2902,1405
22604,3/19/2023,Fat Burn,113,136,208,28
22604,3/19/2023,Cardio,136,164,58,4
22604,3/19/2023,Peak,164,220,33,2
22604,3/20/2023,Out of Range,30,113,2947,1398
22604,3/20/2023,Fat Burn,113,136,247,32
22604,3/20/2023,Cardio,136,164,115,9
22604,3/20/2023,Peak,164,220,0,0
22604,3/21/2023,Out of Range,30,115,3227,1372
22604,3/21/2023,Fat Burn,115,137,403,49
22604,3/21/2023,Cardio,137,165,224,18
22604,3/21/2023,Peak,165,220,0,0
22604,3/22/2023,Out of Range,30,116,627,423
22604,3/22/2023,Fat Burn,116,138,61,12
22604,3/22/2023,Cardio,138,165,28,3
22604,3/22/2023,Peak,165,220,0,0
22605,2/28/2023,Out of Range,30,115,1507,1396
22605,2/28/2023,Fat Burn,115,131,120,43
22605,2/28/2023,Cardio,131,150,0,0
22605,2/28/2023,Peak,150,220,0,0
22605,3/1/2023,Out of Range,30,114,1974,1427
22605,3/1/2023,Fat Burn,114,130,40,12
22605,3/1/2023,Cardio,130,150,0,0
22605,3/1/2023,Peak,150,220,0,0
22605,3/2/2023,Out of Range,30,113,1914,1434
22605,3/2/2023,Fat Burn,113,129,12,5
22605,3/2/2023,Cardio,129,149,0,0
22605,3/2/2023,Peak,149,220,0,0
22605,3/3/2023,Out of Range,30,112,1931,1430
22605,3/3/2023,Fat Burn,112,129,25,9
22605,3/3/2023,Cardio,129,149,0,0
22605,3/3/2023,Peak,149,220,0,0
22605,3/4/2023,Out of Range,30,112,1725,1434
22605,3/4/2023,Fat Burn,112,129,11,5
22605,3/4/2023,Cardio,129,149,0,0
22605,3/4/2023,Peak,149,220,0,0
22605,3/5/2023,Out of Range,30,112,1763,1428
22605,3/5/2023,Fat Burn,112,128,34,11
22605,3/5/2023,Cardio,128,149,0,0
22605,3/5/2023,Peak,149,220,0,0
22605,3/6/2023,Out of Range,30,112,1981,1429
22605,3/6/2023,Fat Burn,112,128,30,10
22605,3/6/2023,Cardio,128,149,0,0
22605,3/6/2023,Peak,149,220,0,0
22605,3/7/2023,Out of Range,30,113,1931,1419
22605,3/7/2023,Fat Burn,113,129,59,20
22605,3/7/2023,Cardio,129,149,0,0
22605,3/7/2023,Peak,149,220,0,0
22605,3/8/2023,Out of Range,30,114,1952,1428
22605,3/8/2023,Fat Burn,114,130,31,11
22605,3/8/2023,Cardio,130,150,0,0
22605,3/8/2023,Peak,150,220,0,0
22605,3/9/2023,Out of Range,30,114,1977,1397
22605,3/9/2023,Fat Burn,114,130,144,41
22605,3/9/2023,Cardio,130,150,5,1
22605,3/9/2023,Peak,150,220,0,0
22605,3/10/2023,Out of Range,30,115,2102,1430
22605,3/10/2023,Fat Burn,115,130,26,9
22605,3/10/2023,Cardio,130,150,0,0
22605,3/10/2023,Peak,150,220,0,0
22605,3/11/2023,Out of Range,30,115,1747,1422
22605,3/11/2023,Fat Burn,115,131,51,17
22605,3/11/2023,Cardio,131,150,0,0
22605,3/11/2023,Peak,150,220,0,0
22605,3/12/2023,Out of Range,30,115,1584,1435
22605,3/12/2023,Fat Burn,115,130,6,4
22605,3/12/2023,Cardio,130,150,0,0
22605,3/12/2023,Peak,150,220,0,0
22605,3/13/2023,Out of Range,30,114,1672,1422
22605,3/13/2023,Fat Burn,114,130,42,17
22605,3/13/2023,Cardio,130,150,0,0
22605,3/13/2023,Peak,150,220,0,0
22605,3/14/2023,Out of Range,30,114,1732,1436
22605,3/14/2023,Fat Burn,114,130,4,3
22605,3/14/2023,Cardio,130,150,0,0
22605,3/14/2023,Peak,150,220,0,0
22605,3/15/2023,Out of Range,30,114,1940,1424
22605,3/15/2023,Fat Burn,114,130,46,15
22605,3/15/2023,Cardio,130,150,0,0
22605,3/15/2023,Peak,150,220,0,0
22605,3/16/2023,Out of Range,30,114,1876,1427
22605,3/16/2023,Fat Burn,114,130,35,10
22605,3/16/2023,Cardio,130,150,8,2
22605,3/16/2023,Peak,150,220,0,0
22605,3/17/2023,Out of Range,30,113,1734,1438
22605,3/17/2023,Fat Burn,113,129,3,1
22605,3/17/2023,Cardio,129,149,0,0
22605,3/17/2023,Peak,149,220,0,0
22605,3/18/2023,Out of Range,30,112,1678,1430
22605,3/18/2023,Fat Burn,112,129,19,9
22605,3/18/2023,Cardio,129,149,0,0
22605,3/18/2023,Peak,149,220,0,0
22605,3/19/2023,Out of Range,30,112,1690,1438
22605,3/19/2023,Fat Burn,112,129,1,1
22605,3/19/2023,Cardio,129,149,0,0
22605,3/19/2023,Peak,149,220,0,0
22605,3/20/2023,Out of Range,30,112,1834,1436
22605,3/20/2023,Fat Burn,112,128,8,3
22605,3/20/2023,Cardio,128,149,0,0
22605,3/20/2023,Peak,149,220,0,0
22605,3/21/2023,Out of Range,30,112,1775,1432
22605,3/21/2023,Fat Burn,112,129,22,7
22605,3/21/2023,Cardio,129,149,0,0
22605,3/21/2023,Peak,149,220,0,0
22605,3/22/2023,Out of Range,30,112,1014,785
22605,3/22/2023,Fat Burn,112,129,44,21
22605,3/22/2023,Cardio,129,149,0,0
22605,3/22/2023,Peak,149,220,0,0
22610,3/7/2023,Out of Range,30,112,1858,1431
22610,3/7/2023,Fat Burn,112,138,33,8
22610,3/7/2023,Cardio,138,170,0,0
22610,3/7/2023,Peak,170,220,0,0
22610,3/8/2023,Out of Range,30,122,3017,1426
22610,3/8/2023,Fat Burn,122,144,66,13
22610,3/8/2023,Cardio,144,173,0,0
22610,3/8/2023,Peak,173,220,0,0
22610,3/9/2023,Out of Range,30,120,2518,1439
22610,3/9/2023,Fat Burn,120,143,0,0
22610,3/9/2023,Cardio,143,172,0,0
22610,3/9/2023,Peak,172,220,0,0
22610,3/10/2023,Out of Range,30,120,2633,1437
22610,3/10/2023,Fat Burn,120,143,9,2
22610,3/10/2023,Cardio,143,172,0,0
22610,3/10/2023,Peak,172,220,0,0
22610,3/11/2023,Out of Range,30,122,2180,1438
22610,3/11/2023,Fat Burn,122,145,5,1
22610,3/11/2023,Cardio,145,173,0,0
22610,3/11/2023,Peak,173,220,0,0
22610,3/12/2023,Out of Range,30,122,2403,1439
22610,3/12/2023,Fat Burn,122,144,0,0
22610,3/12/2023,Cardio,144,173,0,0
22610,3/12/2023,Peak,173,220,0,0
22610,3/13/2023,Out of Range,30,121,2316,1439
22610,3/13/2023,Fat Burn,121,144,0,0
22610,3/13/2023,Cardio,144,172,0,0
22610,3/13/2023,Peak,172,220,0,0
22610,3/14/2023,Out of Range,30,121,2347,1438
22610,3/14/2023,Fat Burn,121,144,4,1
22610,3/14/2023,Cardio,144,172,0,0
22610,3/14/2023,Peak,172,220,0,0
22610,3/15/2023,Out of Range,30,120,2301,1439
22610,3/15/2023,Fat Burn,120,143,0,0
22610,3/15/2023,Cardio,143,172,0,0
22610,3/15/2023,Peak,172,220,0,0
22610,3/16/2023,Out of Range,30,120,2465,1438
22610,3/16/2023,Fat Burn,120,143,4,1
22610,3/16/2023,Cardio,143,172,0,0
22610,3/16/2023,Peak,172,220,0,0
22610,3/17/2023,Out of Range,30,121,2848,1411
22610,3/17/2023,Fat Burn,121,144,90,19
22610,3/17/2023,Cardio,144,172,70,9
22610,3/17/2023,Peak,172,220,0,0
22610,3/18/2023,Out of Range,30,122,2406,1437
22610,3/18/2023,Fat Burn,122,145,6,2
22610,3/18/2023,Cardio,145,173,0,0
22610,3/18/2023,Peak,173,220,0,0
22610,3/19/2023,Out of Range,30,121,2085,1439
22610,3/19/2023,Fat Burn,121,144,0,0
22610,3/19/2023,Cardio,144,172,0,0
22610,3/19/2023,Peak,172,220,0,0
22610,3/20/2023,Out of Range,30,119,1771,1439
22610,3/20/2023,Fat Burn,119,143,0,0
22610,3/20/2023,Cardio,143,172,0,0
22610,3/20/2023,Peak,172,220,0,0
22610,3/21/2023,Out of Range,30,121,634,455
22610,3/21/2023,Fat Burn,121,144,0,0
